claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Neuer Ansturm auf Ceuta? Nachrichten in Sozialen Netzwerken deuten auf 15. August,https://correctiv.org/aktuelles/flucht-und-migration/2026/08/12/sie-sagen-der-15-nachrichten-in-sozialen-netzwerken-deuten-neuen-ansturm-auf-ceuta-an/,correctiv.org,Neuer Ansturm auf Ceuta? Nachrichten in Sozialen Netzwerken deuten auf 15. August,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-19T06:44:51.128088
[DEBUNKED] Angela Merkel im Interview zu Migration: Falsche Aussage unterstellt,https://correctiv.org/faktencheck/politik/2026/08/12/nein-merkel-sagte-nicht-sie-habe-migranten-ins-land-geholt-um-rechtsextreme-zu-stoppen/,correctiv.org,Angela Merkel im Interview zu Migration: Falsche Aussage unterstellt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-19T06:44:52.208850
2026 feiern wir die offizielle Eröffnung unserer neuen Salon5-Redaktion und laden herzlich dazu ein,https://correctiv.org/in-eigener-sache/2026/08/12/salon5-eroeffnet-neue-jugendredaktion-in-chemnitz/,correctiv.org,Salon5 eröffnet neue Jugendredaktion in Chemnitz - correctiv.org,0,LOW,False,,,factcheck,2026-08-19T06:44:53.186076
"Umso mehr freuen wir uns darüber, dass wir in dieser Woche den nächsten Schritt gehen: Unsere neue Jugendredaktion in Chemnitz öffnet ihre Türen offiziell und vervollständigt damit das Angebot von Salon5 direkt im Herzen von Chemnitz",https://correctiv.org/in-eigener-sache/2026/08/12/salon5-eroeffnet-neue-jugendredaktion-in-chemnitz/,correctiv.org,Salon5 eröffnet neue Jugendredaktion in Chemnitz - correctiv.org,0,LOW,False,,,factcheck,2026-08-19T06:44:53.382679
90 12051 Berlin Fax: +49 (0) 30 – 555 780 2 20 Büro Berlin Singerstraße 109 10179 Berlin Buchladen Essen Akazienallee 10 45127 Essen Online-Shop Jugendredaktion Salon5 Alle Standorte CORRECTIV,https://correctiv.org/in-eigener-sache/2026/08/12/salon5-eroeffnet-neue-jugendredaktion-in-chemnitz/,correctiv.org,Salon5 eröffnet neue Jugendredaktion in Chemnitz - correctiv.org,0.1,LOW,False,,,factcheck,2026-08-19T06:44:53.574405
Es gibt bislang keine Entscheidung über eine Berufung vor dem Bayerischen Verwaltungsgerichtshof,https://correctiv.org/russland/2026/08/11/russisches-haus-ein-ende-fuer-propaganda-und-spionage/,correctiv.org,Russisches Haus - Ein Ende für Propaganda und Spionage? - correctiv.org,0.1,LOW,False,,,factcheck,2026-08-19T06:44:54.588682
"[DEBUNKED] Foto von Voigt, Kretschmer und Schulze ist nicht manipuliert",https://correctiv.org/faktencheck/2026/08/11/keine-ki-foto-von-voigt-kretschmer-und-schulze-ist-echt/,correctiv.org,"Foto von Voigt, Kretschmer und Schulze ist nicht manipuliert",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-19T06:44:55.362684
Drohnen können laut internem Papier zu Truppenübungen oder zur Überwachung von Hafenanlagen eingesetzt werden Im Juni 2024 schaltet sich mit Wolfgang Jordan der damalige Leiter der „Task Force Drohne“ in die Beschaffungsdebatte ein,https://correctiv.org/aktuelles/sicherheit-und-verteidigung/2026/08/11/bundeswehr-schafft-einfallstor-fuer-chinesische-spionage-pistorius-bmvg-verteidigungsministerium-drohnen-dji/,correctiv.org,Bundeswehr schafft Einfallstor für chinesische Spionage,0,LOW,False,,,factcheck,2026-08-19T06:44:56.487086
"[DEBUNKED] Nein, die Fifa hat Argentinien im Juli nicht offiziell von der WM 2030 ausgeschlossen",https://correctiv.org/faktencheck/2026/08/07/nein-die-fifa-hat-argentinien-im-juli-nicht-offiziell-von-der-wm-2030-ausgeschlossen/,correctiv.org,"Nein, die Fifa hat Argentinien im Juli nicht offiziell von der WM 2030 ausgeschlossen",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-19T06:44:58.188266
Die Bewertung gilt daher für die von uns geprüften Nachrichten und die darin enthaltenen offiziellen Microsoft-Links,https://www.mimikama.org/microsoft-mail-zum-servicevertrag-ist-echt/?pk_campaign=feed&#038;pk_kwd=microsoft-mail-zum-servicevertrag-ist-echt,www.mimikama.org,Microsoft-Mail zum Servicevertrag ist echt,0,LOW,False,,,factcheck,2026-08-19T06:44:59.421950
"Vertrauen Sie daher bitte nicht allein auf Betreff, Logo oder Absenderanzeige, sondern prüfen Sie Absenderadresse und Linkziel immer selbst",https://www.mimikama.org/microsoft-mail-zum-servicevertrag-ist-echt/?pk_campaign=feed&#038;pk_kwd=microsoft-mail-zum-servicevertrag-ist-echt,www.mimikama.org,Microsoft-Mail zum Servicevertrag ist echt,0.1,LOW,False,,,factcheck,2026-08-19T06:44:59.614053
"Die vorliegenden Zusendungen passen technisch und inhaltlich zu Microsoft: Absender, Mail-Authentifizierung, Links, Wortlaut und das genannte Datum stimmen mit der offiziellen Microsoft-Kommunikation zum kommenden Servicevertrag überein",https://www.mimikama.org/microsoft-mail-zum-servicevertrag-ist-echt/?pk_campaign=feed&#038;pk_kwd=microsoft-mail-zum-servicevertrag-ist-echt,www.mimikama.org,Microsoft-Mail zum Servicevertrag ist echt,0,LOW,False,,,factcheck,2026-08-19T06:44:59.806527
[DEBUNKED] Vorsicht: Betrug durch Falschinformationen und KI bei Jugendlichen!,https://www.mimikama.org/bildschirmzeit-ki-fake-was-eltern-beschaeftigt/?pk_campaign=feed&#038;pk_kwd=bildschirmzeit-ki-fake-was-eltern-beschaeftigt,www.mimikama.org,Vorsicht: Betrug durch Falschinformationen und KI bei Jugendlichen!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:00.907103
[DEBUNKED] Rhein-Bilder widerlegen den Klimawandel nicht,https://www.mimikama.org/rhein-bilder-widerlegen-klimawandel-nicht/?pk_campaign=feed&#038;pk_kwd=rhein-bilder-widerlegen-klimawandel-nicht,www.mimikama.org,Rhein-Bilder widerlegen den Klimawandel nicht,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:01.965358
[DEBUNKED] Weihrauch gegen Krebs? Irreführende Studien im Fokus der Kritik,https://www.mimikama.org/weihrauch-gegen-krebs-studien-irrefuehrend/?pk_campaign=feed&#038;pk_kwd=weihrauch-gegen-krebs-studien-irrefuehrend,www.mimikama.org,Weihrauch gegen Krebs? Irreführende Studien im Fokus der Kritik,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:02.671244
[DEBUNKED] Verstärken sich Windräder und Rechenzentren?,https://www.mimikama.org/verstaerken-sich-windraeder-und-rechenzentren/?pk_campaign=feed&#038;pk_kwd=verstaerken-sich-windraeder-und-rechenzentren,www.mimikama.org,Verstärken sich Windräder und Rechenzentren?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:03.403722
[DEBUNKED] „Manipulation: Ist die Chomsky-Liste wirklich von ihm?“,https://www.mimikama.org/10-strategien-der-manipulation-nicht-von-chomsky/?pk_campaign=feed&#038;pk_kwd=10-strategien-der-manipulation-nicht-von-chomsky,www.mimikama.org,„Manipulation: Ist die Chomsky-Liste wirklich von ihm?“,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:04.510833
[DEBUNKED] Altes Ceuta-Video als aktuelle Eskalation missbraucht – Falschmeldung!,https://www.mimikama.org/altes-ceuta-video-aktuelle-eskalation-verbreitet/?pk_campaign=feed&#038;pk_kwd=altes-ceuta-video-aktuelle-eskalation-verbreitet,www.mimikama.org,Altes Ceuta-Video als aktuelle Eskalation missbraucht – Falschmeldung!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:05.214555
[DEBUNKED] Gefälschte Doctolib-Mails fluten Postfächer: Erste-Hilfe-Set ist Fake,https://www.mimikama.org/gefaelschte-doctolib-mails-erste-hilfe-set-fake/?pk_campaign=feed&#038;pk_kwd=gefaelschte-doctolib-mails-erste-hilfe-set-fake,www.mimikama.org,Gefälschte Doctolib-Mails fluten Postfächer: Erste-Hilfe-Set ist Fake,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:05.896398
[DEBUNKED] Russlands Fake News: Europas Wahlkandidaten im Visier,https://www.mimikama.org/russland-fake-news-wahlkandidaten-europa/?pk_campaign=feed&#038;pk_kwd=russland-fake-news-wahlkandidaten-europa,www.mimikama.org,Russlands Fake News: Europas Wahlkandidaten im Visier,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:06.947352
"[DEBUNKED] Hat Peter Rost gesagt, „Heilungen sind schlecht fürs Geschäft“?",https://www.mimikama.org/peter-rost-pfizer-heilungen-geschaeft/?pk_campaign=feed&#038;pk_kwd=peter-rost-pfizer-heilungen-geschaeft,www.mimikama.org,"Hat Peter Rost gesagt, „Heilungen sind schlecht fürs Geschäft“?",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:07.661394
[DEBUNKED] „Frieden sabotiert?“ Was Gerhard Schröder wirklich über die Ukraine-Verhandlungen sagte,https://www.mimikama.org/frieden-sabotiert-gerhard-schroeder-ukraine/?pk_campaign=feed&#038;pk_kwd=frieden-sabotiert-gerhard-schroeder-ukraine,www.mimikama.org,„Frieden sabotiert?“ Was Gerhard Schröder wirklich über die Ukraine-Verhandlungen sagte,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:08.400103
[DEBUNKED] Selfie-Video entlarvt: Kein Grenzübertritt nach Ceuta gezeigt,https://www.mimikama.org/selfie-video-aus-marokko-zeigt-nicht-ceuta/?pk_campaign=feed&#038;pk_kwd=selfie-video-aus-marokko-zeigt-nicht-ceuta,www.mimikama.org,Selfie-Video entlarvt: Kein Grenzübertritt nach Ceuta gezeigt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:09.115797
[DEBUNKED] Staatsausgaben: 85 Milliarden Euro jährlich?,https://www.mimikama.org/staatsausgaben-85-milliarden-euro-jaehrlich/?pk_campaign=feed&#038;pk_kwd=staatsausgaben-85-milliarden-euro-jaehrlich,www.mimikama.org,Staatsausgaben: 85 Milliarden Euro jährlich?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:09.825781
[DEBUNKED] Manipulierter Screenshot über Daniel Günther sorgt für Verwirrung,https://www.mimikama.org/manipulierter-bild-screenshot-ueber-daniel-guenther-im-umlauf/?pk_campaign=feed&#038;pk_kwd=manipulierter-bild-screenshot-ueber-daniel-guenther-im-umlauf,www.mimikama.org,Manipulierter Screenshot über Daniel Günther sorgt für Verwirrung,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:10.527891
[DEBUNKED] 17 tote Hunde in Dänemark: Was belegt ist,https://www.mimikama.org/17-tote-hunde-in-daenemark-was-belegt-ist/?pk_campaign=feed&#038;pk_kwd=17-tote-hunde-in-daenemark-was-belegt-ist,www.mimikama.org,17 tote Hunde in Dänemark: Was belegt ist,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-19T06:45:11.077737
"Und beschwert sich dabei immer wieder lautstark, dass ihre guten Ideen und Anträge an der Brandmauer scheitern, also nur aus ideologischen Gründen abgelehnt würden",https://volksverpetzer.de/faktencheck/so-schlecht-macht-die-afd-ihre-arbeit-in-sachsen-anhalt/,volksverpetzer.de,"Gefährlich, inkompetent, nutzlos: So schlecht macht die AfD ihre Arbeit in Sachsen-Anhalt - Volksver",0.1,LOW,False,,,factcheck,2026-08-19T06:45:12.118670
"Denn die wichtigste Geschichte der AfD ist: ""Wir haben ja so tolle Ideen für das Land, aber weil wir die AfD sind, werden sie immer abgelehnt",https://volksverpetzer.de/faktencheck/so-schlecht-macht-die-afd-ihre-arbeit-in-sachsen-anhalt/,volksverpetzer.de,"Gefährlich, inkompetent, nutzlos: So schlecht macht die AfD ihre Arbeit in Sachsen-Anhalt - Volksver",0.1,LOW,False,,,factcheck,2026-08-19T06:45:12.313094
Bevor wir uns in diese Flut aus Unsinn stürzen: Die Ideen der AfD sind nicht alle gleich schlecht,https://volksverpetzer.de/faktencheck/so-schlecht-macht-die-afd-ihre-arbeit-in-sachsen-anhalt/,volksverpetzer.de,"Gefährlich, inkompetent, nutzlos: So schlecht macht die AfD ihre Arbeit in Sachsen-Anhalt - Volksver",0.1,LOW,False,,,factcheck,2026-08-19T06:45:12.511876
"Sie muss also nicht in Haft, es gibt auch keine Bewährungsauflagen",https://volksverpetzer.de/serie/juli-2026-bewaehrung-nsu/,volksverpetzer.de,Urteile des Monats Juli 2026: Nur Bewährungsstrafe für NSU-Helferin - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:13.499469
Juli 2026 | 10 min Alle reden vom unaufhaltsamen Aufstieg der rechtsextremen AfD,https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-19T06:45:14.521805
"Rot-Rot-Grün steht bei 40 Prozent, Union und die Rechtsextremen haben in Summe sogar verloren",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0,LOW,False,,,factcheck,2026-08-19T06:45:14.714475
"Ein Linksruck, den alle verschweigen",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-19T06:45:14.907690
"Juli 2026 | 11 min Im Pazifik entwickelt sich gerade ein El Niño, wie ihn die Messgeschichte noch nie gesehen hat",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:15.907290
Eine Studie zeigt: Sie fallen dabei auf einen rechten Mythos herein,https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:16.105748
"Statt rechte Lügen in alle Schlagzeilen zu packen, sollte diese Grafik die Debatte dominieren",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:16.297995
[DEBUNKED] Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volksverpetzer,https://volksverpetzer.de/analyse/heizhammer-studie/,volksverpetzer.de,Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volks,0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-19T06:45:17.099266
Das hat uns das Bundeskriminalamt auf Anfrage schriftlich bestätigt,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-19T06:45:18.079973
Gemäß der PKS-Richtlinien erfolgt die statistische Erfassung eines Falles in der PKS mit Abschluss der Ermittlungen,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:18.280357
"AfD-Einstufungsupdate: Niederlagen für die AfD in Niedersachsen, Hessen und Bayern Immer mehr AfD-Landesverbände erreichen die höchste Beobachtungsstufe der jeweiligen Verfassungsschutzämter",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:19.259312
"Gemäßigte Strömungen innerhalb des Landesverbands seien laut Verwaltungsgericht ""nicht mehr erkennbar""",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-19T06:45:19.454879
"Seitdem versucht die AfD auf allen juristisch möglichen Wegen, gegen die Einstufung als rechtsextremistischer Verdachtsfall vorzugehen - und scheiterte dabei immer wieder",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:19.650158
"Dabei wird Deutschland seit Jahren immer sicherer: Die Straftaten gehen kontinuierlich zurück, während die Zahl der hier lebenden Ausländer steigt",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:20.672514
"Die Zahl der Ausländer stieg seit 2005 um mehr als 70 Prozent, die Kriminalitätsrate ging im gleichen Zeitraum aber um rund 14 Prozent zurück",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-19T06:45:20.868746
"Die PKS ist die Zahlenbasis, auf der die AfD seit zehn Jahren ihren Diskurs aufbaut, auf der NIUS, BILD und alle anderen ihre Migrationserzählungen drehen und mittlerweile sogar alle anderen Parteien ihre Politik begründen",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:21.068932
"Juli 2026 | 8 min Während Deutschland und Italien nach dem Gaspreisschock steigende Strompreise bekommen haben, sparte sich jeder spanische Haushalt sogar 10 € im Monat",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.05,LOW,False,,,factcheck,2026-08-19T06:45:22.050134
"Die Grafik von Ember zeigt sehr schön, wie der Anteil der Fossilen (alles, was so braun ist) an der Stromerzeugung immer weiter zurückgeht, während Wind und in den letzten Jahren vor allem Solar (dunkel-/hellgrün) steigen",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:22.248877
Im August 2025 wurde laut Red Eléctrica den gesamten Monat über keine einzige Kilowattstunde Kohlestrom produziert – nachdem Mitte Juli das letzte große Kohlekraftwerk Aboño II umgerüstet worden war,https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-19T06:45:22.443100
[DEBUNKED] Did Trump collapse while trying to get into vehicle? | Snopes.com,https://www.snopes.com/fact-check/trump-fell-video-ai/,www.snopes.com,Did Trump collapse while trying to get into vehicle? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:22.523482
[DEBUNKED] Fox News aired graphic falsely suggesting gas prices fell since August 2025 | Snopes.com,https://www.snopes.com/fact-check/fox-news-gas-prices-graphic/,www.snopes.com,Fox News aired graphic falsely suggesting gas prices fell since August 2025 | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:22.678055
[DEBUNKED] 7 claims we've inspected about USS Abraham Lincoln | Snopes.com,https://www.snopes.com/collections/uss-abraham-lincoln-rumors/,www.snopes.com,7 claims we've inspected about USS Abraham Lincoln | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:22.837490
[DEBUNKED] Did Trump admin declare brass instruments a national security threat? | Snopes.com,https://www.snopes.com/fact-check/trump-brass-instrument-natsec-threat/,www.snopes.com,Did Trump admin declare brass instruments a national security threat? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:23.043463
"[DEBUNKED] 8 claims involving Flock, other surveillance tech we've examined | Snopes.com",https://www.snopes.com/collections/flock-surveillance-tech-claims/,www.snopes.com,"8 claims involving Flock, other surveillance tech we've examined | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:23.123960
[DEBUNKED] Don't fall for claim Trump said 'only suckers and losers would enlist' in US Navy and then complain | Snopes.com,https://www.snopes.com/fact-check/trump-suckers-losers-navy/,www.snopes.com,Don't fall for claim Trump said 'only suckers and losers would enlist' in US Navy and then complain ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:23.201682
[DEBUNKED] Are these 20 'life hacks' the real deal? We put them to the test | Snopes.com,https://www.snopes.com/collections/life-hacks-collection/,www.snopes.com,Are these 20 'life hacks' the real deal? We put them to the test | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:23.454380
[DEBUNKED] Did Muslims in Dearborn try to silence church bells? There's no proof | Snopes.com,https://www.snopes.com/fact-check/dearborn-muslims-church-bells/,www.snopes.com,Did Muslims in Dearborn try to silence church bells? There's no proof | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-19T06:45:23.624853
[DEBUNKED] The Cancer Act 1939 doesn’t make it ‘illegal to cure cancer’ – Full Fact,https://fullfact.org/health/cancer-act-1939-illegal-to-cure-cancer/,fullfact.org,The Cancer Act 1939 doesn’t make it ‘illegal to cure cancer’ – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-19T06:45:24.485865
"[DEBUNKED] Video of migrant saying he wants money, free house and English woman has been edited – Full Fact",https://fullfact.org/immigration/video-migrant-money-free-house-altered/,fullfact.org,"Video of migrant saying he wants money, free house and English woman has been edited – Full Fact",0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-19T06:45:25.343053
[DEBUNKED] Telegraph updates Covid vaccines article following study retraction – Full Fact,https://fullfact.org/health/telegraph-updates-covid-vaccines-article-following-study-retraction/,fullfact.org,Telegraph updates Covid vaccines article following study retraction – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-19T06:45:25.985683
