claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
Zu diesem Analysezeitpunkt sei nur noch 14 Prozent des zum Zeitpunkt der Überdosierung existierenden Nitazens vorhanden,"https://www.pz-news.de/wirtschaft/service_artikel,-Wohl-mehr-Drogentote-durch-bestimmte-Opioide-als-bekannt-_arid,2327586.html",pz-news.de,Wohl mehr Drogentote durch bestimmte Opioide als bekannt - Service - Pforzheimer-Zeitung,0,LOW,False,,,unknown,2026-02-09T07:07:15.756659
"«Wenn wir ein Problem nicht richtig messen, können wir keine geeigneten Maßnahmen entwickeln – und die unvermeidliche Folge ist, dass vermeidbare Todesfälle weiterhin auftreten werden», sagte Copeland","https://www.pz-news.de/wirtschaft/service_artikel,-Wohl-mehr-Drogentote-durch-bestimmte-Opioide-als-bekannt-_arid,2327586.html",pz-news.de,Wohl mehr Drogentote durch bestimmte Opioide als bekannt - Service - Pforzheimer-Zeitung,0.1,LOW,False,,,unknown,2026-02-09T07:07:15.862945
«Im Jahr 2024 wurden nur in 40 Prozent aller Drogentodesfälle toxikologische Gutachten erstellt,"https://www.pz-news.de/wirtschaft/service_artikel,-Wohl-mehr-Drogentote-durch-bestimmte-Opioide-als-bekannt-_arid,2327586.html",pz-news.de,Wohl mehr Drogentote durch bestimmte Opioide als bekannt - Service - Pforzheimer-Zeitung,0.1,LOW,False,,,unknown,2026-02-09T07:07:15.968408
"Foto: Polizei Ein Hund auf dem Arm, aber keine Erklärung: Die Polizei nimmt einen Mann auf der Reeperbahn fest",https://www.tageblatt.de/Nachrichten/Festnahme-auf-dem-Kiez-Polizei-rettet-kleinen-Hund-720402.html,tageblatt.de,Festnahme auf dem Kiez – Polizei rettet kleinen Hund,0.1,LOW,False,,,unknown,2026-02-09T07:07:16.965013
Der Rüde hatte keine Papiere und war vermutlich für den Verkauf in Frankreich bestimmt,http://www.tz.de/bayern/auto-auf-a3-in-bayern-polizei-findet-welpen-unter-fussmatte-im-94159286.html,tz.de,Auf A3 in Bayern: Polizei findet Welpen unter Fußmatte im Auto,0.1,LOW,False,,,unknown,2026-02-09T07:07:17.795842
"Laut Clever Dialer, ein Anbieter für Anruferkennung und Spamschutz, wurden allein im Januar bereits 555",http://www.tz.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,tz.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:18.572497
"Die Betrüger behaupten aktuell, Verbraucher hätten Verträge abgeschlossen, die nun für 79 bis 96 Euro drei Monate verlängert werden müssten – allerdings erst, nachdem die eigenen Bankdaten preisgegeben wurden",http://www.tz.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,tz.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:18.678980
©&nbsp;IMAGODie Betrüger nutzen immer neue Telefonnummern mit wechselnden Endziffern,http://www.tz.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,tz.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:18.784641
"Laut Clever Dialer, ein Anbieter für Anruferkennung und Spamschutz, wurden allein im Januar bereits 555",http://www.hna.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,hna.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:19.544473
"Die Betrüger behaupten aktuell, Verbraucher hätten Verträge abgeschlossen, die nun für 79 bis 96 Euro drei Monate verlängert werden müssten – allerdings erst, nachdem die eigenen Bankdaten preisgegeben wurden",http://www.hna.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,hna.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:19.653054
©&nbsp;IMAGODie Betrüger nutzen immer neue Telefonnummern mit wechselnden Endziffern,http://www.hna.de/verbraucher/telefonnummern-keinesfalls-rangehen-alte-masche-kommt-mit-neuer-wucht-bei-diesen-zr-94157786.html,hna.de,Alte Masche kommt mit neuer Wucht – Bei diesen Telefonnummern keinesfalls rangehen,0.1,LOW,False,,,unknown,2026-02-09T07:07:19.759794
Zu diesem Analysezeitpunkt sei nur noch 14 Prozent des zum Zeitpunkt der Überdosierung existierenden Nitazens vorhanden,https://www.volksstimme.de/panorama/wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt-4195848,volksstimme.de,Stärker als Heroin: Wohl mehr Drogentote durch bestimmte Opioide als bekannt,0,LOW,False,,,unknown,2026-02-09T07:07:20.122221
"„Wenn wir ein Problem nicht richtig messen, können wir keine geeigneten Maßnahmen entwickeln – und die unvermeidliche Folge ist, dass vermeidbare Todesfälle weiterhin auftreten werden“, sagte Copeland",https://www.volksstimme.de/panorama/wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt-4195848,volksstimme.de,Stärker als Heroin: Wohl mehr Drogentote durch bestimmte Opioide als bekannt,0.1,LOW,False,,,unknown,2026-02-09T07:07:20.228018
„Im Jahr 2024 wurden nur in 40 Prozent aller Drogentodesfälle toxikologische Gutachten erstellt,https://www.volksstimme.de/panorama/wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt-4195848,volksstimme.de,Stärker als Heroin: Wohl mehr Drogentote durch bestimmte Opioide als bekannt,0.1,LOW,False,,,unknown,2026-02-09T07:07:20.336505
Zu diesem Analysezeitpunkt sei nur noch 14 Prozent des zum Zeitpunkt der Ãberdosierung existierenden Nitazens vorhanden,https://www.wiwo.de/dpa/staerker-als-heroin-wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt/100198568.html,wiwo.de,StÃ¤rker als Heroin: Wohl mehr Drogentote durch bestimmte Opioide als bekannt,0,LOW,False,,,unknown,2026-02-09T07:07:21.545231
"âWenn wir ein Problem nicht richtig messen, kÃ¶nnen wir keine geeigneten MaÃnahmen entwickeln â und die unvermeidliche Folge ist, dass vermeidbare TodesfÃ¤lle weiterhin auftreten werdenâ, sagte Copeland",https://www.wiwo.de/dpa/staerker-als-heroin-wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt/100198568.html,wiwo.de,StÃ¤rker als Heroin: Wohl mehr Drogentote durch bestimmte Opioide als bekannt,0.1,LOW,False,,,unknown,2026-02-09T07:07:21.655431
Zu diesem Analysezeitpunkt sei nur noch 14 Prozent des zum Zeitpunkt der Überdosierung existierenden Nitazens vorhanden,https://www.sueddeutsche.de/wissen/staerker-als-heroin-wohl-mehr-drogentote-durch-bestimmte-opioide-als-bekannt-dpa.urn-newsml-dpa-com-20090101-260209-930-660372,sueddeutsche.de,Stärker als Heroin - Wohl mehr Drogentote durch bestimmte Opioide als bekannt - Wissen - SZ.de,0,LOW,False,,,unknown,2026-02-09T07:07:23.334848
