claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
Das hat uns das Bundeskriminalamt auf Anfrage schriftlich bestätigt,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-14T07:25:59.085205
Gemäß der PKS-Richtlinien erfolgt die statistische Erfassung eines Falles in der PKS mit Abschluss der Ermittlungen,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:25:59.148969
"AfD-Einstufungsupdate: Niederlagen für die AfD in Niedersachsen, Hessen und Bayern Immer mehr AfD-Landesverbände erreichen die höchste Beobachtungsstufe der jeweiligen Verfassungsschutzämter",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:00.008537
"Gemäßigte Strömungen innerhalb des Landesverbands seien laut Verwaltungsgericht ""nicht mehr erkennbar""",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-14T07:26:00.068239
"Seitdem versucht die AfD auf allen juristisch möglichen Wegen, gegen die Einstufung als rechtsextremistischer Verdachtsfall vorzugehen - und scheiterte dabei immer wieder",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:00.129916
"Dabei wird Deutschland seit Jahren immer sicherer: Die Straftaten gehen kontinuierlich zurück, während die Zahl der hier lebenden Ausländer steigt",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:01.019704
"Die Zahl der Ausländer stieg seit 2005 um mehr als 70 Prozent, die Kriminalitätsrate ging im gleichen Zeitraum aber um rund 14 Prozent zurück",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-14T07:26:01.076730
"Die PKS ist die Zahlenbasis, auf der die AfD seit zehn Jahren ihren Diskurs aufbaut, auf der NIUS, BILD und alle anderen ihre Migrationserzählungen drehen und mittlerweile sogar alle anderen Parteien ihre Politik begründen",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:01.133498
"Juli 2026 | 8 min Während Deutschland und Italien nach dem Gaspreisschock steigende Strompreise bekommen haben, sparte sich jeder spanische Haushalt sogar 10 € im Monat",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.05,LOW,False,,,factcheck,2026-08-14T07:26:01.993688
"Die Grafik von Ember zeigt sehr schön, wie der Anteil der Fossilen (alles, was so braun ist) an der Stromerzeugung immer weiter zurückgeht, während Wind und in den letzten Jahren vor allem Solar (dunkel-/hellgrün) steigen",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:02.051359
Im August 2025 wurde laut Red Eléctrica den gesamten Monat über keine einzige Kilowattstunde Kohlestrom produziert – nachdem Mitte Juli das letzte große Kohlekraftwerk Aboño II umgerüstet worden war,https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-14T07:26:02.113132
"[DEBUNKED] Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetzer",https://volksverpetzer.de/faktencheck/ruhs-gescheiterter-staat/,volksverpetzer.de,"Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetze",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-14T07:26:02.921225
[DEBUNKED] Iranian media claims 7 died in brawl aboard USS Abraham Lincoln. US Central Command denies reports | Snopes.com,https://www.snopes.com/news/2026/08/13/uss-abraham-lincoln-deaths-brawl/,www.snopes.com,Iranian media claims 7 died in brawl aboard USS Abraham Lincoln. US Central Command denies reports |,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:03.240288
"[DEBUNKED] Walmart banned comedian Damon Darling, but not for buying other people's groceries | Snopes.com",https://www.snopes.com/fact-check/walmart-banned-damon-darling/,www.snopes.com,"Walmart banned comedian Damon Darling, but not for buying other people's groceries | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:03.333859
[DEBUNKED] Is this image of Trump hiding in plane catering cart authentic? Don't believe your eyes | Snopes.com,https://www.snopes.com/fact-check/trump-catering-cart/,www.snopes.com,Is this image of Trump hiding in plane catering cart authentic? Don't believe your eyes | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:03.548947
"[DEBUNKED] USS Abraham Lincoln crew reportedly faces food shortages, low morale. Here's what we know | Snopes.com",https://www.snopes.com/news/2026/08/07/uss-abraham-lincoln-shortages-morale/,www.snopes.com,"USS Abraham Lincoln crew reportedly faces food shortages, low morale. Here's what we know | Snopes.c",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:03.657882
[DEBUNKED] Is video of Trump 'waking himself up' with a fart in Oval Office real? | Snopes.com,https://www.snopes.com/fact-check/video-trump-farting-awake/,www.snopes.com,Is video of Trump 'waking himself up' with a fart in Oval Office real? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:03.860977
[DEBUNKED] Did Justice Department 'extort' Connecticut hospital to stop offering gender-affirming care for kids? | Snopes.com,https://www.snopes.com/news/2026/08/12/trump-connecticut-hospital-trans/,www.snopes.com,Did Justice Department 'extort' Connecticut hospital to stop offering gender-affirming care for kids,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:04.296912
[DEBUNKED] Making sense of claim Massachusetts legalized 'abortion until birth' | Snopes.com,https://www.snopes.com/fact-check/massachusetts-abortion-until-birth/,www.snopes.com,Making sense of claim Massachusetts legalized 'abortion until birth' | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-14T07:26:04.508551
[DEBUNKED] Picture showing total eclipse over Stonehenge is an AI fake – Full Fact,https://fullfact.org/technology/solar-eclipse-totality-stonehenge-picture-fake/,fullfact.org,Picture showing total eclipse over Stonehenge is an AI fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-14T07:26:05.203955
[DEBUNKED] Video does not show ‘Moroccan migrant’ swimming into Ceuta – Full Fact,https://fullfact.org/immigration/video-moroccon-migrant-swimming-ceuta-false/,fullfact.org,Video does not show ‘Moroccan migrant’ swimming into Ceuta – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-14T07:26:06.792796
[DEBUNKED] Graphene oxide not an ingredient in magnetic antibiotic capsule – Full Fact,https://fullfact.org/health/antibiotic-flucloxacillin-magnetic-graphene-oxide-false/,fullfact.org,Graphene oxide not an ingredient in magnetic antibiotic capsule – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-14T07:26:07.695717
