claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Wahlen in Deutschland: Was hinter diesen Fakes steckt,https://correctiv.org/faktencheck/hintergrund/2026/03/31/wahlen-deutschland-facebook-vietnam-netzwerk-verbreitet-falschbehauptungen-wahlbetrug/,correctiv.org,Wahlen in Deutschland: Was hinter diesen Fakes steckt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-06T02:40:55.916204
"[DEBUNKED] Landtagswahl: Nein, Peter Hahne hat keinen „Wahlbetrug“ enttarnt",https://correctiv.org/faktencheck/2026/03/31/landtagswahl-baden-wuerttemberg-peter-hahne-falschbehauptungen-ueber-wahlbetrug/,correctiv.org,"Landtagswahl: Nein, Peter Hahne hat keinen „Wahlbetrug“ enttarnt",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-06T02:40:56.586316
"Der Name erinnert an Ereignisse aus dem Jahr 2014, als Separatisten im ukrainischen Donbass die Gründung von „Volksrepubliken“ in Donezk und Luhansk verkündeten",https://correctiv.org/aktuelles/russland-ukraine-2/2026/03/31/volksrepublik-narva-was-hinter-der-kampagne-eines-telegram-kanals-steht/,correctiv.org,„Volksrepublik Narva“ – Was hinter der Kampagne steht,0,LOW,False,,,factcheck,2026-04-06T02:40:57.354319
"Mehr als 90 Prozent ihrer Einwohner sprechen Russisch, die überwiegende Mehrheit sind ethnische Russen",https://correctiv.org/aktuelles/russland-ukraine-2/2026/03/31/volksrepublik-narva-was-hinter-der-kampagne-eines-telegram-kanals-steht/,correctiv.org,„Volksrepublik Narva“ – Was hinter der Kampagne steht,0,LOW,False,,,factcheck,2026-04-06T02:40:57.444541
[DEBUNKED] So kämpfen die Länderpolizeien um ihren Nachwuchs - correctiv.org,https://correctiv.org/aktuelles/sicherheit/2026/03/31/so-kaempfen-die-laenderpolizeien-um-ihren-nachwuchs/,correctiv.org,So kämpfen die Länderpolizeien um ihren Nachwuchs - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-06T02:40:58.022961
"Alle bleiben da, wo sie sind, weil mit jedem Umzug die Miete steigt",https://correctiv.org/in-eigener-sache/2026/03/31/wie-wohnt-deutschland-die-abschlussdoku-zur-ard-mitmachaktion-besserwohnen-zeigt-chancen-und-konflikte-auf-dem-wohnungsmarkt/,correctiv.org,Die Abschlussdoku zur ARD-Mitmachaktion #besserwohnen zeigt Chancen und Konflikte auf dem Wohnungsma,0.1,LOW,False,,,factcheck,2026-04-06T02:40:58.626892
"Mehr als 80 % erklärten aber auch, mit ihrer Wohnsituation grundsätzlich zufrieden zu sein",https://correctiv.org/in-eigener-sache/2026/03/31/wie-wohnt-deutschland-die-abschlussdoku-zur-ard-mitmachaktion-besserwohnen-zeigt-chancen-und-konflikte-auf-dem-wohnungsmarkt/,correctiv.org,Die Abschlussdoku zur ARD-Mitmachaktion #besserwohnen zeigt Chancen und Konflikte auf dem Wohnungsma,0,LOW,False,,,factcheck,2026-04-06T02:40:58.717991
Laut Bild soll es sich um einen polizeibekannten Rechtsextremisten handeln,https://www.volksverpetzer.de/aktuelles/siegburg-rechte-medien/,www.volksverpetzer.de,Siegburg: Warum dir diese Medien die Herkunft des Angreifers verschweigen - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-06T02:41:00.346179
"[DEBUNKED] 3 E-Auto-Fakes, auf die Grüne hereinfallen! - Volksverpetzer",https://www.volksverpetzer.de/faktencheck/e-auto-fakes-gruene/,www.volksverpetzer.de,"3 E-Auto-Fakes, auf die Grüne hereinfallen! - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-04-06T02:41:01.160252
2026 | Serie Es gibt nicht nur immer mehr Prozesse gegen Demokratiefeinde – es gibt auch immer mehr Urteile,https://www.volksverpetzer.de/serie/maerz-2026-sieg-heil-afd/,www.volksverpetzer.de,Urteile März 2026: Geldstrafe für AfD-Stadtrat wegen &quot;Sieg-Heil&quot;-Ruf - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:02.132491
"Escher erhielt eine Geldstrafe in Höhe von 60 Tagen zu je 70 Euro, insgesamt 4",https://www.volksverpetzer.de/serie/maerz-2026-sieg-heil-afd/,www.volksverpetzer.de,Urteile März 2026: Geldstrafe für AfD-Stadtrat wegen &quot;Sieg-Heil&quot;-Ruf - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-06T02:41:02.224710
"Er bestritt alle Vorwürfe und kündigte bereits an, in Berufung zu gehen",https://www.volksverpetzer.de/serie/maerz-2026-sieg-heil-afd/,www.volksverpetzer.de,Urteile März 2026: Geldstrafe für AfD-Stadtrat wegen &quot;Sieg-Heil&quot;-Ruf - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:02.315792
2026 | Analyse Eine neue Studie zeigt: Toleranz macht Deutschland sicherer und rechte Politik fördert Migrantenkriminalität,https://www.volksverpetzer.de/analyse/simple-loesung-migrantenkriminalitaet/,www.volksverpetzer.de,Die AfD hasst diese simple Lösung gegen Migrantenkriminalität - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-06T02:41:06.009262
Allein diese simple Maßnahme senkt die Kriminalität um 70 % – und wird deshalb von Rechten totgeschwiegen,https://www.volksverpetzer.de/analyse/simple-loesung-migrantenkriminalitaet/,www.volksverpetzer.de,Die AfD hasst diese simple Lösung gegen Migrantenkriminalität - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:06.100360
"Wenn Politiker über Kriminalität reden, endet die Debatte inzwischen immer am selben Ort",https://www.volksverpetzer.de/analyse/simple-loesung-migrantenkriminalitaet/,www.volksverpetzer.de,Die AfD hasst diese simple Lösung gegen Migrantenkriminalität - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:06.193221
"Wird ein Herkunftsstaat als sicher eingestuft, gilt die widerlegliche Vermutung, dass dort keine Verfolgung droht",https://www.volksverpetzer.de/analyse/sichere-herkunftsstaaten-verfassungswidrig/,www.volksverpetzer.de,Sichere Herkunftsstaaten: Warum der Asyl-Trick der Regierung verfassungswidrig ist - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:07.352424
"Da der Bundesrat die Ausweitung der Liste in der Vergangenheit blockiert hat – laut Bundesinnenminister Dobrindt eine „Behinderung der Begrenzung der illegalen Migration“ –, hat der Bundestag nun einen anderen Weg gewählt",https://www.volksverpetzer.de/analyse/sichere-herkunftsstaaten-verfassungswidrig/,www.volksverpetzer.de,Sichere Herkunftsstaaten: Warum der Asyl-Trick der Regierung verfassungswidrig ist - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-06T02:41:07.441362
Dies beziehe sich laut den Regierungsfraktionen jedoch lediglich auf die Asylberechtigung nach Art,https://www.volksverpetzer.de/analyse/sichere-herkunftsstaaten-verfassungswidrig/,www.volksverpetzer.de,Sichere Herkunftsstaaten: Warum der Asyl-Trick der Regierung verfassungswidrig ist - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-06T02:41:07.533284
"[DEBUNKED] False Flag: 15 Fälle von &quot;linken Angriffen auf die AfD&quot;, die keine waren! - Volksverpetzer",https://www.volksverpetzer.de/analyse/false-flag-15-faelle-afd/,www.volksverpetzer.de,"False Flag: 15 Fälle von &quot;linken Angriffen auf die AfD&quot;, die keine waren! - Volksverpetzer",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-04-06T02:41:08.823202
"März 2026 | Aktuelles Gerade gewählt, schon tritt ein Stadtrat aus der AfD in Freising aus – er ist verärgert, weil sie keine anderen Themen kennt als ihren Rassismus",https://www.volksverpetzer.de/aktuelles/afd-freising-halbiert/,www.volksverpetzer.de,AfD in Freising halbiert – eigener Stadtrat rechnet mit den Nazis ab! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:09.826187
"„Immer nur Remigration, die haben ja kein anderes Thema mehr",https://www.volksverpetzer.de/aktuelles/afd-freising-halbiert/,www.volksverpetzer.de,AfD in Freising halbiert – eigener Stadtrat rechnet mit den Nazis ab! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:09.920816
"„Immer nur Remigration, die haben ja kein anderes Thema mehr",https://www.volksverpetzer.de/aktuelles/afd-freising-halbiert/,www.volksverpetzer.de,AfD in Freising halbiert – eigener Stadtrat rechnet mit den Nazis ab! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:10.009901
[DEBUNKED] Die 15 witzigsten &quot;Heimatstrom&quot;-Memes – und wie sie Rechte entlarven - Volksverpetzer,https://www.volksverpetzer.de/aktuelles/witzigsten-heimatstrom-memes/,www.volksverpetzer.de,Die 15 witzigsten &quot;Heimatstrom&quot;-Memes – und wie sie Rechte entlarven - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-04-06T02:41:10.810372
"Das trifft viele Brauereien hart, weil sie immer wieder in neue Flaschen investieren müssen",https://www.volksverpetzer.de/aktuelles/afd-bayern-bier-teurer/,www.volksverpetzer.de,Die AfD Bayern will dein Bier teurer machen! - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-06T02:41:11.702975
[DEBUNKED] Don't be fooled by claim Chuck Schumer's wife owns cleaning business hiring immigrants in US illegally | Snopes.com,https://www.snopes.com/fact-check/chuck-schumer-wife-cleaning-business-employees/,www.snopes.com,Don't be fooled by claim Chuck Schumer's wife owns cleaning business hiring immigrants in US illegal,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:11.938727
[DEBUNKED] 10 rumors we've fact-checked about Tiger Woods | Snopes.com,https://www.snopes.com/collections/tiger-woods-rumors-collection/,www.snopes.com,10 rumors we've fact-checked about Tiger Woods | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:12.063241
"[DEBUNKED] Does Italian town cage, dunk politician who made the year's worst decision? | Snopes.com",https://www.snopes.com/fact-check/italian-town-politician-cage/,www.snopes.com,"Does Italian town cage, dunk politician who made the year's worst decision? | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:12.288957
[DEBUNKED] Watch out for claim Thomas Massie exposed Stephen Miller funneling $890M through Cayman Islands | Snopes.com,https://www.snopes.com/fact-check/massie-expose-miller-cayman-islands/,www.snopes.com,Watch out for claim Thomas Massie exposed Stephen Miller funneling $890M through Cayman Islands | Sn,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:12.406214
[DEBUNKED] Have Social Security checks been renamed 'federal benefit payments'? Here's the bottom line | Snopes.com,https://www.snopes.com/fact-check/social-security-benefit-payments-name/,www.snopes.com,Have Social Security checks been renamed 'federal benefit payments'? Here's the bottom line | Snopes,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:12.648495
[DEBUNKED] Video doesn't show downed US pilot in Iranian custody | Snopes.com,https://www.snopes.com/fact-check/video-pilot-iran-custody/,www.snopes.com,Video doesn't show downed US pilot in Iranian custody | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:12.755205
[DEBUNKED] Did Israel open 'sewage dam' into Gaza's main river? Claim undersells sanitation crisis | Snopes.com,https://www.snopes.com/news/2026/04/03/israel-sewage-dam-wadi-gaza/,www.snopes.com,Did Israel open 'sewage dam' into Gaza's main river? Claim undersells sanitation crisis | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:13.034302
[DEBUNKED] Did RFK Jr. announce Nutella is being pulled from US shelves? | Snopes.com,https://www.snopes.com/fact-check/nutella-pulled-from-shelves-rfk-jr/,www.snopes.com,Did RFK Jr. announce Nutella is being pulled from US shelves? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-06T02:41:13.247793
"[DEBUNKED] PolitiFact | Nassau tops ‘safest county’ rankings, but Blakeman’s claim is misleading.",http://www.politifact.com/factchecks/2026/apr/03/bruce-blakeman/nassau-tops-safest-county-rankings-but-blakemans-c/,www.politifact.com,"PolitiFact | Nassau tops ‘safest county’ rankings, but Blakeman’s claim is misleading.",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-06T02:41:13.566651
"[DEBUNKED] PolitiFact | President Trump fires Attorney General Pam Bondi: How she helped his agenda, and shaded the truth",http://www.politifact.com/article/2026/apr/02/Trump-Fired-Pam-Bondi-Attorney-General-Fact-Check/,www.politifact.com,"PolitiFact | President Trump fires Attorney General Pam Bondi: How she helped his agenda, and shaded",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-06T02:41:13.761689
"[DEBUNKED] PolitiFact | In uncertain times, fact-checkers are working with special urgency",http://www.politifact.com/article/2026/apr/02/fact-checking-important-today-ifcn/,www.politifact.com,"PolitiFact | In uncertain times, fact-checkers are working with special urgency",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-06T02:41:13.988279
9% of prime-age workers were working or looking for work; the all-time high was 84,http://www.politifact.com/factchecks/2026/mar/31/donald-trump/more-americans-working-today-employment/,www.politifact.com,PolitiFact | Trump says more Americans are working today than ever. That masks weak job growth.,0,LOW,False,,,factcheck,2026-04-06T02:41:14.690057
"The Center for Immigration Studies, a think tank that favors low immigration levels, estimates 70,000 births to temporary visitors in 2023, which is less than 2% of the 3",http://www.politifact.com/article/2026/mar/31/birthright-citizenship-tourism-Trump-Supreme-Court/,www.politifact.com,"PolitiFact | Fact-check: Trump misleads about birthright citizenship, birth tourism before SCOTUS he",0,LOW,False,,,factcheck,2026-04-06T02:41:14.981833
"[DEBUNKED] PolitiFact | ICE agents are at some airports, but this video of a man being detained is a skit",http://www.politifact.com/factchecks/2026/mar/30/facebook-posts/Video-ICE-US-citizen-plane-skit-airport/,www.politifact.com,"PolitiFact | ICE agents are at some airports, but this video of a man being detained is a skit",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-06T02:41:15.082503
"[DEBUNKED] PolitiFact | No, Trump didn’t post on Truth Social asking DeSantis to pardon Tiger Woods",http://www.politifact.com/factchecks/2026/mar/30/social-media/donald-trump-fake-post-tiger-woods-pardon/,www.politifact.com,"PolitiFact | No, Trump didn’t post on Truth Social asking DeSantis to pardon Tiger Woods",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-06T02:41:15.179361
[DEBUNKED] False rumour spreads on social media about Plymouth hotel housing asylum seekers – Full Fact,https://fullfact.org/immigration/plymouth-hotel-migrant-asylum-seekers-refurb-false/,fullfact.org,False rumour spreads on social media about Plymouth hotel housing asylum seekers – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-06T02:41:16.301703
[DEBUNKED] Post promoting Cadbury Dairy Milk box deal is fake – Full Fact,https://fullfact.org/shopping/cadbury-dairy-milk-box-fake/,fullfact.org,Post promoting Cadbury Dairy Milk box deal is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-06T02:41:17.642854
"[DEBUNKED] No, Keir Starmer didn’t threaten to embarrass Rupert Lowe on national TV – Full Fact",https://fullfact.org/politics/keir-starmer-rupert-lowe-embarass-tv-false-claim/,fullfact.org,"No, Keir Starmer didn’t threaten to embarrass Rupert Lowe on national TV – Full Fact",0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-06T02:41:18.113311
[DEBUNKED] ‘I’m just kicking myself’: How a fake garden seeds offer on Facebook almost cost a Full Fact reader over £500 – Full Fact,https://fullfact.org/shopping/fake-garden-seeds-offer-facebook-case-study/,fullfact.org,‘I’m just kicking myself’: How a fake garden seeds offer on Facebook almost cost a Full Fact reader ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-06T02:41:18.817668
[DEBUNKED] Video of 2025 cinema brawl shared with false claims it shows clashes at Tel Aviv airport – Full Fact,https://fullfact.org/conflict/telv-aviv-ben-gurion-aiport-clash-video-false/,fullfact.org,Video of 2025 cinema brawl shared with false claims it shows clashes at Tel Aviv airport – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-06T02:41:19.211330
[DEBUNKED] Trump Fumbles the Facts with Farmers - FactCheck.org,https://www.factcheck.org/2026/04/trump-fumbles-the-facts-with-farmers/,www.factcheck.org,Trump Fumbles the Facts with Farmers - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-04-06T02:41:19.492229
[DEBUNKED] FactChecking Trump&#039;s Prime-Time Address on Iran - FactCheck.org,https://www.factcheck.org/2026/04/factchecking-trumps-prime-time-address-on-iran/,www.factcheck.org,FactChecking Trump&#039;s Prime-Time Address on Iran - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-04-06T02:41:19.548626
[DEBUNKED] Trump Links Biden&#039;s Ukraine Aid to Pentagon&#039;s Iran War Funding Request - FactCheck.org,https://www.factcheck.org/2026/03/trump-links-bidens-ukraine-aid-to-pentagons-iran-war-funding-request/,www.factcheck.org,Trump Links Biden&#039;s Ukraine Aid to Pentagon&#039;s Iran War Funding Request - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-04-06T02:41:20.517118
"According to&nbsp;a 2023 survey&nbsp;by New York University’s Brennan Center for Justice and other groups, more than 9% of Americans of voting age, or 21",https://www.factcheck.org/2026/03/competing-claims-on-save-america-act-disenfranchising-voters/,www.factcheck.org,Competing Claims on SAVE America Act Disenfranchising Voters - FactCheck.org,0,LOW,False,,,factcheck,2026-04-06T02:41:20.796163
[DEBUNKED] EPA’s Misleading Claim of $1.3 Trillion in Deregulatory ‘Savings’ - FactCheck.org,https://www.factcheck.org/2026/03/epas-misleading-claim-of-1-3-trillion-in-deregulatory-savings/,www.factcheck.org,EPA’s Misleading Claim of $1.3 Trillion in Deregulatory ‘Savings’ - FactCheck.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.factcheck.org,factcheck,2026-04-06T02:41:21.165125
[DEBUNKED] Fact Check: Image Does NOT Show American F-15 Crew Member After Rescue From Iran -- It's AI-Generated | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-image-does-not-show-american-f15-crewmember-after-rescue-from-iran.html,leadstories.com,Fact Check: Image Does NOT Show American F-15 Crew Member After Rescue From Iran -- It's AI-Generate,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:21.424519
"[DEBUNKED] Fact Check: President Trump's Easter Morning Truth Social Post Saying 'Open The F--kin Strait, You Crazy Bastards' Is Real | Lead Stories",https://leadstories.com/hoax-alert/2026/04/fact-check-trump-easter-post-truth-social-post-opening-fking-strait-is-real.html,leadstories.com,"Fact Check: President Trump's Easter Morning Truth Social Post Saying 'Open The F--kin Strait, You C",0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:21.567803
[DEBUNKED] Fact Check: Spammy 'A Positive Update' Facebook Posts About Dozens Of Celebrities NOT Real Health Update | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-a-positive-update.html,leadstories.com,Fact Check: Spammy 'A Positive Update' Facebook Posts About Dozens Of Celebrities NOT Real Health Up,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:21.720453
[DEBUNKED] Fact Check: Fake Video Shows Crewmembers Parachuting After Ejecting From U.S. F-15 Fighter Jet Over Iran -- It's AI Generated | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-fake-video-shows-crewmembers-parachuting-after-ejecting-from-us-f15-fighter-jet-over-iran.html,leadstories.com,Fact Check: Fake Video Shows Crewmembers Parachuting After Ejecting From U.S. F-15 Fighter Jet Over ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:21.858762
"[DEBUNKED] Fact Check: New York Times DID Publish Headline Saying 'A North American Treaty Organization Without America?' -- Should Be Atlantic, Not American | Lead Stories",https://leadstories.com/hoax-alert/2026/04/fact-check-new-york-times-did-publish-headline-saying-a-north-american-treaty-organization-without-america.html,leadstories.com,Fact Check: New York Times DID Publish Headline Saying 'A North American Treaty Organization Without,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.000573
[DEBUNKED] Fact Check: Video Of Burning Tower Buildings Is NOT From Iranian Strikes In Tel Aviv -- Hong Kong In 2025 | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-video-of-burning-tower-buildings-is-not-from-iranian-strikes-in-tel-aviv-hong-kong-in-2025.html,leadstories.com,Fact Check: Video Of Burning Tower Buildings Is NOT From Iranian Strikes In Tel Aviv -- Hong Kong In,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.146759
[DEBUNKED] Fact Check: Edited Video Shows Cyclist Finding Hidden Valley Ranch Logo In Real Life -- NOT Real | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-video-does-not-show-cyclist-finding-hidden-valley-ranch-logo-in-real-life.html,leadstories.com,Fact Check: Edited Video Shows Cyclist Finding Hidden Valley Ranch Logo In Real Life -- NOT Real | L,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.296555
[DEBUNKED] Fact Check: Former U.S. Army Chief Of Staff Gen. Randy George Has NOT Been Detained On Suspicion Of Treason -- It's A Joke | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-army-chief-gen-george-not-detained-on-suspicion-of-treason.html,leadstories.com,Fact Check: Former U.S. Army Chief Of Staff Gen. Randy George Has NOT Been Detained On Suspicion Of ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.455134
[DEBUNKED] Fact Check: Photo Edited To Overemphasize Height Difference Between Taylor Swift And Sabrina Carpenter | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-photo-edited-to-overemphasize-height-difference-between-taylor-swift-and-sabrina-carpenter.html,leadstories.com,Fact Check: Photo Edited To Overemphasize Height Difference Between Taylor Swift And Sabrina Carpent,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.603023
[DEBUNKED] Fact Check: Inflatable Jesus Video Does NOT Show Real Event | Lead Stories,https://leadstories.com/hoax-alert/2026/04/fact-check-inflatable-jesus-video-does-not-show-real-event.html,leadstories.com,Fact Check: Inflatable Jesus Video Does NOT Show Real Event | Lead Stories,0.9,HIGH,True,FALSE - Debunked by fact-checkers,leadstories.com,factcheck,2026-04-06T02:41:22.743826
