claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
"November 2023, über das heute noch immer diskutiert wird, beginnt mit einem „Gedicht“",https://correctiv.org/aktuelles/neue-rechte/2026/04/28/dies-unser-volk-bislang-unveroeffentlichte-inhalte-der-potsdam-konferenz/,correctiv.org,„Dies unser Volk!“ – Bislang unveröffentlichte Inhalte der Potsdam-Konferenz - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:05.703608
"Vermutlich wissen nicht alle Anwesenden, wer auf der Aufnahme zu hören ist",https://correctiv.org/aktuelles/neue-rechte/2026/04/28/dies-unser-volk-bislang-unveroeffentlichte-inhalte-der-potsdam-konferenz/,correctiv.org,„Dies unser Volk!“ – Bislang unveröffentlichte Inhalte der Potsdam-Konferenz - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:05.764289
[DEBUNKED] Tiktok-Video zeigt nicht Zehntausende bei Demo gegen Kanzler-Gehalt,https://correctiv.org/faktencheck/2026/04/24/merz-muss-weg-video-zeigt-demo-gegen-benzinpreise-nicht-kanzler-gehalt/,correctiv.org,Tiktok-Video zeigt nicht Zehntausende bei Demo gegen Kanzler-Gehalt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-30T03:24:06.585298
April 2026 Laut Polizeilicher Kriminalstatistik ist die Anzahl von Straftaten im Jahr 2025 gesunken,https://correctiv.org/faktencheck/hintergrund/2026/04/24/kriminalstatistik-cannabis-legalisierung-nicht-allein-fuer-rueckgang-von-straftaten-verantwortlich/,correctiv.org,Kriminalstatistik: Cannabis-Legalisierung nicht allein für Straftaten-Rückgang verantwortlich,0,LOW,False,,,factcheck,2026-04-30T03:24:07.468829
Angriffe auf die freie Presse sind Angriffe auf uns alle,https://correctiv.org/faktencheck/hintergrund/2026/04/24/kriminalstatistik-cannabis-legalisierung-nicht-allein-fuer-rueckgang-von-straftaten-verantwortlich/,correctiv.org,Kriminalstatistik: Cannabis-Legalisierung nicht allein für Straftaten-Rückgang verantwortlich,0.1,LOW,False,,,factcheck,2026-04-30T03:24:07.523530
[DEBUNKED] Die wichtigsten Fakten zum deutsch-türkischen Sozialabkommen,https://correctiv.org/faktencheck/hintergrund/2026/04/24/fakten-zum-deutsch-tuerkischen-sozialabkommen-debatte-um-familienversicherung/,correctiv.org,Die wichtigsten Fakten zum deutsch-türkischen Sozialabkommen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-30T03:24:08.344002
[DEBUNKED] Bundestag debattiert über CORRECTIV-Recherche,https://correctiv.org/in-eigener-sache/2026/04/24/bundestag-debattiert-ueber-correctiv-recherche-geheimplan-gegen-deutschland/,correctiv.org,Bundestag debattiert über CORRECTIV-Recherche,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-04-30T03:24:08.934363
Das Familienministerium sichert nun den Start zum neuen Schuljahr sowie Plätze für alle zu,https://correctiv.org/aktuelles/bildung/2026/04/24/rechtsanspruch-auf-ganztag-kommt-trotz-sparliste-wie-geplant/,correctiv.org,Rechtsanspruch auf Ganztag kommt trotz Sparliste wie geplant - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:09.805478
"April 2026 Wenn alle Erstklässler ab August Anspruch auf Ganztagsbetreuung haben, brauchen manche Kommunen noch mehr Schulmensen",https://correctiv.org/aktuelles/bildung/2026/04/24/rechtsanspruch-auf-ganztag-kommt-trotz-sparliste-wie-geplant/,correctiv.org,Rechtsanspruch auf Ganztag kommt trotz Sparliste wie geplant - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:09.863090
Angriffe auf die freie Presse sind Angriffe auf uns alle,https://correctiv.org/aktuelles/bildung/2026/04/24/rechtsanspruch-auf-ganztag-kommt-trotz-sparliste-wie-geplant/,correctiv.org,Rechtsanspruch auf Ganztag kommt trotz Sparliste wie geplant - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:09.917821
Dort verzeichnete nur rund jede dreizehnte Gemeinde ein Einnahmeplus von 10 Prozent oder mehr verglichen mit dem Vorjahr,https://correctiv.org/aktuelles/politik-2/2026/04/24/grundsteuerreform-fuehrt-sie-wirklich-zu-steuererhoehungen/,correctiv.org,Grundsteuerreform: Führt sie wirklich zu Steuererhöhungen? - correctiv.org,0,LOW,False,,,factcheck,2026-04-30T03:24:10.795258
Anders in Hessen: Dort nahm fast die Hälfte der Städte und Gemeinden mindestens 10 Prozent mehr ein,https://correctiv.org/aktuelles/politik-2/2026/04/24/grundsteuerreform-fuehrt-sie-wirklich-zu-steuererhoehungen/,correctiv.org,Grundsteuerreform: Führt sie wirklich zu Steuererhöhungen? - correctiv.org,0,LOW,False,,,factcheck,2026-04-30T03:24:10.849749
Angriffe auf die freie Presse sind Angriffe auf uns alle,https://correctiv.org/aktuelles/politik-2/2026/04/24/grundsteuerreform-fuehrt-sie-wirklich-zu-steuererhoehungen/,correctiv.org,Grundsteuerreform: Führt sie wirklich zu Steuererhöhungen? - correctiv.org,0.1,LOW,False,,,factcheck,2026-04-30T03:24:10.903866
[DEBUNKED] Bekamen Ärzte in Österreich und Deutschland 300 Euro pro Corona-Impfung?,https://www.mimikama.org/300-euro-behauptung-impfungen/,www.mimikama.org,Bekamen Ärzte in Österreich und Deutschland 300 Euro pro Corona-Impfung?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:10.971642
[DEBUNKED] TikTok-Scam-Ads mit Taylor Swift &amp; Co.: Wenn Promi-Fakes zur Datenfalle werden,https://www.mimikama.org/tiktok-scam-ads-promi-fakes/,www.mimikama.org,TikTok-Scam-Ads mit Taylor Swift &amp; Co.: Wenn Promi-Fakes zur Datenfalle werden,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.043566
"Es kann erklären, was Begriffe bedeuten, aber keine Diagnosen stellen oder Behandlungen empfehlen",https://www.mimikama.org/chatgpt-fuer-senioren-anwendungen-alltag/,www.mimikama.org,ChatGPT für Senioren: So hilft KI im Alltag,0.1,LOW,False,,,factcheck,2026-04-30T03:24:11.171133
Bei Beschwerden immer den Hausarzt aufsuchen,https://www.mimikama.org/chatgpt-fuer-senioren-anwendungen-alltag/,www.mimikama.org,ChatGPT für Senioren: So hilft KI im Alltag,0.1,LOW,False,,,factcheck,2026-04-30T03:24:11.224748
[DEBUNKED] Höhle der Löwen Werbung: Diese 5 Fake-Zeichen verraten Betrug,https://www.mimikama.org/hoehle-der-loewen-werbung-fake-erkennen/,www.mimikama.org,Höhle der Löwen Werbung: Diese 5 Fake-Zeichen verraten Betrug,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.286608
[DEBUNKED] ake-Videos von Van der Bellen und Armin Wolf als Köder für Millionenbetrug,https://www.mimikama.org/ake-videos-van-der-bellen-armin-wolf/,www.mimikama.org,ake-Videos von Van der Bellen und Armin Wolf als Köder für Millionenbetrug,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.351302
"[DEBUNKED] Social-Media-Phishing erkennen: Facebook, Instagram, WhatsApp &amp; Co.",https://www.mimikama.org/social-media-phishing-uebersicht/,www.mimikama.org,"Social-Media-Phishing erkennen: Facebook, Instagram, WhatsApp &amp; Co.",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.526318
[DEBUNKED] Microsoft-Support-Betrug: Falsche Anrufe und Pop-ups erkennen,https://www.mimikama.org/microsoft-support-betrug-uebersicht/,www.mimikama.org,Microsoft-Support-Betrug: Falsche Anrufe und Pop-ups erkennen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.715742
[DEBUNKED] EU wirft Meta Versagen beim Schutz von Kindern unter 13 vo,https://www.mimikama.org/eu-meta-kinder-unter-13-instagram-facebook/,www.mimikama.org,EU wirft Meta Versagen beim Schutz von Kindern unter 13 vo,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.781159
[DEBUNKED] Vorsicht: KI-Betrug nimmt zu – So erkennen Sie die Täuschungen!,https://www.mimikama.org/ki-betrug-erkennen-warum-viele-ihn-unterschaetzen/,www.mimikama.org,Vorsicht: KI-Betrug nimmt zu – So erkennen Sie die Täuschungen!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:11.921606
"Eine Studie zeigt, wie Chatbots emotionale Bindung, Gewohnheiten und endlose Nutzungsschleifen erzeugen – und warum das kein Zufall ist",https://www.mimikama.org/chatbots-sucht-studie-mechanismen/,www.mimikama.org,Machen Chatbots süchtig? Studie erklärt Risiken,0,LOW,False,,,factcheck,2026-04-30T03:24:12.056021
"Der Begriff „ChatGPT Nutzung“ taucht immer häufiger in Diskussionen über Produktivität auf, aber auch über Abhängigkeit",https://www.mimikama.org/chatbots-sucht-studie-mechanismen/,www.mimikama.org,Machen Chatbots süchtig? Studie erklärt Risiken,0.1,LOW,False,,,factcheck,2026-04-30T03:24:12.110126
Wenn Antworten nie enden Chatbots wirken zunächst wie praktische Werkzeuge,https://www.mimikama.org/chatbots-sucht-studie-mechanismen/,www.mimikama.org,Machen Chatbots süchtig? Studie erklärt Risiken,0.1,LOW,False,,,factcheck,2026-04-30T03:24:12.160302
[DEBUNKED] Syrer verklagt Jobcenter wegen Bürgergeld – Ist das echt?,https://www.mimikama.org/verklagt-ein-syrer-das-jobcenter-wegen-buergergeld/,www.mimikama.org,Syrer verklagt Jobcenter wegen Bürgergeld – Ist das echt?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:12.229311
[DEBUNKED] Greift Googles Gemini auf private Fotos zu?,https://www.mimikama.org/google-gemini-private-fotos/,www.mimikama.org,Greift Googles Gemini auf private Fotos zu?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:12.408407
[DEBUNKED] So funktionieren WhatsApp-Fake-Abstimmungen,https://www.mimikama.org/whatsapp-fake-abstimmungen-voting-seite-qr-code/,www.mimikama.org,So funktionieren WhatsApp-Fake-Abstimmungen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:12.604090
[DEBUNKED] Kirchenglockenläuten verboten? Debatte über Tradition und Ruhezeiten,https://www.mimikama.org/wird-kirchenglockenlaeuten-wirklich-verboten/,www.mimikama.org,Kirchenglockenläuten verboten? Debatte über Tradition und Ruhezeiten,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-04-30T03:24:12.781519
[DEBUNKED] &quot;Sämtlich unwahr&quot;: Gericht-Doppel-Klatsche für Reichelts Hetz-Portal NIUS! - Volksverpetzer,https://www.volksverpetzer.de/aktuelles/gericht-doppel-klatsche-nius/,www.volksverpetzer.de,&quot;Sämtlich unwahr&quot;: Gericht-Doppel-Klatsche für Reichelts Hetz-Portal NIUS! - Volksverpetze,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-04-30T03:24:14.006986
"Im Jahr 2025 sank die Zahl der angezeigten Verbrechen deutlich (-5,6%)",https://www.volksverpetzer.de/analyse/auslaenderkriminalitaet-geht-zurueck/,www.volksverpetzer.de,(Ausländer)Kriminalität geht zurück! Wie du über Sicherheit belogen wirst - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:30.757078
"So gingen zum Beispiel zurück: Gewaltkriminalität (-2,3%), Straßenkriminalität (-7%), Raubüberfälle (-6%) oder Betrug (-8%)",https://www.volksverpetzer.de/analyse/auslaenderkriminalitaet-geht-zurueck/,www.volksverpetzer.de,(Ausländer)Kriminalität geht zurück! Wie du über Sicherheit belogen wirst - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:30.816269
Und auch die Zahl der ausländischen Tatverdächtigen (-10%) und ihr Anteil an den Straftaten (-2%) ging zurück,https://www.volksverpetzer.de/analyse/auslaenderkriminalitaet-geht-zurueck/,www.volksverpetzer.de,(Ausländer)Kriminalität geht zurück! Wie du über Sicherheit belogen wirst - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:30.874202
"Wildtiere, die an Orten auftauchen, an denen Menschen sie nicht gewohnt sind, sorgen ja immer wieder für Schlagzeilen und Diskussionen",https://www.volksverpetzer.de/aktuelles/rechte-ostsee-wal-afd/,www.volksverpetzer.de,"So weird versuchen manche AfD-Fans, den Ostsee-Wal zu instrumentalisieren! - Volksverpetzer",0.1,LOW,False,,,factcheck,2026-04-30T03:24:31.914407
"März strandete er mehrmals in der Ostsee, konnte sich aber immer wieder durch Rettungsmaßnahmen freischwimmen",https://www.volksverpetzer.de/aktuelles/rechte-ostsee-wal-afd/,www.volksverpetzer.de,"So weird versuchen manche AfD-Fans, den Ostsee-Wal zu instrumentalisieren! - Volksverpetzer",0.1,LOW,False,,,factcheck,2026-04-30T03:24:31.969715
""" Andere sagen ""Rettet Wale und keine Migranten",https://www.volksverpetzer.de/aktuelles/rechte-ostsee-wal-afd/,www.volksverpetzer.de,"So weird versuchen manche AfD-Fans, den Ostsee-Wal zu instrumentalisieren! - Volksverpetzer",0.1,LOW,False,,,factcheck,2026-04-30T03:24:32.145367
[DEBUNKED] Dreiste Wählertäuschung! Juristen zerlegen Migrations-Pläne der AfD Sachsen-Anhalt - Volksverpetzer,https://www.volksverpetzer.de/analyse/afd-sachsen-anhalt-migration-luege/,www.volksverpetzer.de,Dreiste Wählertäuschung! Juristen zerlegen Migrations-Pläne der AfD Sachsen-Anhalt - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-04-30T03:24:33.232103
"Screenshot Jeder Blick in den Spiegel wird zur Bewertung, jeder Millimeter des Gesichts zu einem Datenpunkt",https://www.volksverpetzer.de/analyse/looksmaxxing-tiktok-nazi/,www.volksverpetzer.de,Looksmaxxing – Macht dieser TikTok-Trend dein Kind zum Nazi? - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:34.344736
"Wissenschaftliche Belege gibt es dafür zwar keine, trotzdem scheint das nur die wenigsten abzuschrecken",https://www.volksverpetzer.de/analyse/looksmaxxing-tiktok-nazi/,www.volksverpetzer.de,Looksmaxxing – Macht dieser TikTok-Trend dein Kind zum Nazi? - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-30T03:24:34.399308
In beiden Ländern träumt die AfD seit Monaten angesichts von Umfragewerten von deutlich über 30 bis zu 40 Prozent von der Regierung und sieht die Wahlen in Baden-Württemberg und Rheinland-Pfalz als gutes Vorzeichen,https://www.volksverpetzer.de/analyse/afd-osten-keiner-merkt-es/,www.volksverpetzer.de,Die AfD verliert alle Wahlen im Osten – und keiner bekommt es mit - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:35.552725
"Bei den Bürgermeisterwahlen im vorpommerschen Anklam gewann der amtierende Bürgermeister Michael Galander von der Wählergemeinschaft Initiativen für Anklam mit 72,13 Prozent haushoch gegen AfD-Kandidat Jörg Valentin (27,9 Prozent)",https://www.volksverpetzer.de/analyse/afd-osten-keiner-merkt-es/,www.volksverpetzer.de,Die AfD verliert alle Wahlen im Osten – und keiner bekommt es mit - Volksverpetzer,0,LOW,False,,,factcheck,2026-04-30T03:24:35.607620
"Denn immer wieder zeigt sich, dass auf kommunaler Ebene eben nach persönlicher Sympathie und Kompetenz und weniger nach Parteibuch entschieden wird",https://www.volksverpetzer.de/analyse/afd-osten-keiner-merkt-es/,www.volksverpetzer.de,Die AfD verliert alle Wahlen im Osten – und keiner bekommt es mit - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-04-30T03:24:35.667718
[DEBUNKED] No evidence Trump called Norah O'Donnell 'Nora O'Dumble' in social media post | Snopes.com,https://www.snopes.com/fact-check/donald-trump-norah-odonnell/,www.snopes.com,No evidence Trump called Norah O'Donnell 'Nora O'Dumble' in social media post | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-30T03:25:06.274738
"[DEBUNKED] Did Trump call Obama 'liberal dog,' order investigation into Catholic Church? Don't be fooled | Snopes.com",https://www.snopes.com/fact-check/trump-catholic-church-obama-dog-post/,www.snopes.com,"Did Trump call Obama 'liberal dog,' order investigation into Catholic Church? Don't be fooled | Snop",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-30T03:25:06.369625
[DEBUNKED] What we know about Kash Patel's history of alcohol-related arrests | Snopes.com,https://www.snopes.com/news/2026/04/29/kash-patel-alcohol-arrests/,www.snopes.com,What we know about Kash Patel's history of alcohol-related arrests | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-30T03:25:06.903799
[DEBUNKED] Did Kid Rock address Pentagon about Strait of Hormuz? Photo is miscaptioned | Snopes.com,https://www.snopes.com/fact-check/kid-rock-address-pentagon/,www.snopes.com,Did Kid Rock address Pentagon about Strait of Hormuz? Photo is miscaptioned | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-30T03:25:07.493029
[DEBUNKED] Did White House Correspondents' dinner shooting suspect work as driver for Savannah Guthrie? | Snopes.com,https://www.snopes.com/fact-check/correspondents-dinner-suspect-savannah-guthrie/,www.snopes.com,Did White House Correspondents' dinner shooting suspect work as driver for Savannah Guthrie? | Snope,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-04-30T03:25:07.588575
"A plurality means it was the highest of any single category, but not 50% plus one",http://www.politifact.com/factchecks/2026/apr/29/ron-desantis/florida-redistricting-republican-democrat-majority/,www.politifact.com,PolitiFact | Florida redistricting: DeSantis overstates voters’ shift from Democrats to Republicans,0,LOW,False,,,factcheck,2026-04-30T03:25:07.997515
"Drought Monitor, and about 22% of the state is in an ""exceptional drought,"" the system’s highest level",http://www.politifact.com/article/2026/apr/27/Florida-drought-hurricane-season-active/,www.politifact.com,PolitiFact | DeSantis said Florida’s drought could bring a quieter hurricane season. Is that true?,0,LOW,False,,,factcheck,2026-04-30T03:25:08.191146
[DEBUNKED] PolitiFact | Fact-checking falsehoods after shooting in hotel hosting correspondents’ dinner Trump attended,http://www.politifact.com/article/2026/apr/26/Trump-White-House-correspondents-dinner-conspiracy/,www.politifact.com,PolitiFact | Fact-checking falsehoods after shooting in hotel hosting correspondents’ dinner Trump a,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-30T03:25:08.489622
[DEBUNKED] PolitiFact | Florida governor’s race: Fact-checking whether Byron Donalds voted against military pay raises,http://www.politifact.com/factchecks/2026/apr/23/jay-collins/byron-donalds-florida-military-pay-votes/,www.politifact.com,PolitiFact | Florida governor’s race: Fact-checking whether Byron Donalds voted against military pay,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-04-30T03:25:08.550006
"“If you have a $600 drug and you reduce it to $10, that's a 600% reduction",http://www.politifact.com/factchecks/2026/apr/23/robert-f-kennedy-jr/percentage-decreases-drug-prices-trump-math/,www.politifact.com,PolitiFact | RFK Jr. said there&#x27;s more than one way to calculate a percentage decrease. That do,0,LOW,False,,,factcheck,2026-04-30T03:25:08.680137
"For anything higher than a 100% decrease in price, the seller would be paying the customer to take the product",http://www.politifact.com/factchecks/2026/apr/23/robert-f-kennedy-jr/percentage-decreases-drug-prices-trump-math/,www.politifact.com,PolitiFact | RFK Jr. said there&#x27;s more than one way to calculate a percentage decrease. That do,0.1,LOW,False,,,factcheck,2026-04-30T03:25:08.738513
"3% decrease, not a 600% decrease",http://www.politifact.com/factchecks/2026/apr/23/robert-f-kennedy-jr/percentage-decreases-drug-prices-trump-math/,www.politifact.com,PolitiFact | RFK Jr. said there&#x27;s more than one way to calculate a percentage decrease. That do,0,LOW,False,,,factcheck,2026-04-30T03:25:08.792436
"More Info I would like to contribute One Time Monthly Yearly Join Now Joe Rogan stated on April 18, 2026 in comments at the Oval Office: “With one dose of ibogaine, more than 80% of people are free of (opioid) addiction",http://www.politifact.com/factchecks/2026/apr/22/joe-rogan/ibogaine-opioid-addiction-psychedelic-withdrawal/,www.politifact.com,PolitiFact | Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,0,LOW,False,,,factcheck,2026-04-30T03:25:08.915904
"With two doses, it's more than 90%",http://www.politifact.com/factchecks/2026/apr/22/joe-rogan/ibogaine-opioid-addiction-psychedelic-withdrawal/,www.politifact.com,PolitiFact | Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,0,LOW,False,,,factcheck,2026-04-30T03:25:08.972596
"These small, observational studies found opioid cessation rates between 23% to 55% after a year",http://www.politifact.com/factchecks/2026/apr/22/joe-rogan/ibogaine-opioid-addiction-psychedelic-withdrawal/,www.politifact.com,PolitiFact | Joe Rogan exaggerates efficacy of psychedelic ibogaine for treating opioid addiction,0,LOW,False,,,factcheck,2026-04-30T03:25:09.032704
[DEBUNKED] Fake BBC News report about stolen Cézanne painting appearing in Zelenskyy video circulates online – Full Fact,https://fullfact.org/culture-and-society/fake-bbc-news-report-stolen-cezanne-painting-zelenskyy/,fullfact.org,Fake BBC News report about stolen Cézanne painting appearing in Zelenskyy video circulates online – ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:09.575465
[DEBUNKED] Video of voters on the street is AI-generated – Full Fact,https://fullfact.org/politics/fake-reform-voters-street/,fullfact.org,Video of voters on the street is AI-generated – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:10.203985
[DEBUNKED] Facebook ads offer fake Toby Carvery giveaway – Full Fact,https://fullfact.org/shopping/toby-carvery-facebook-ads/,fullfact.org,Facebook ads offer fake Toby Carvery giveaway – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:10.577656
[DEBUNKED] Rupert Lowe doesn’t appear on Time magazine’s 2026 list of the 100 most influential people – Full Fact,https://fullfact.org/politics/rupert-lowe-time100-2026-false/,fullfact.org,Rupert Lowe doesn’t appear on Time magazine’s 2026 list of the 100 most influential people – Full Fa,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:11.226789
[DEBUNKED] Video of Donald Trump altered to include fake audio of him criticising Sadiq Khan – Full Fact,https://fullfact.org/politics/fake-videos-donald-trump-criticising-sadiq-khan/,fullfact.org,Video of Donald Trump altered to include fake audio of him criticising Sadiq Khan – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:11.874475
[DEBUNKED] Video of migrant small boat crossing English Channel is fake – Full Fact,https://fullfact.org/immigration/small-boat-migrant-channel-crossing-fake-video-ai/,fullfact.org,Video of migrant small boat crossing English Channel is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-04-30T03:25:12.352128
