claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] Verfassungsschutz: Zeitungsartikel zu Reform ist gefälscht,https://correctiv.org/faktencheck/gesellschaft/2026/07/24/zeitungsartikel-verfassungsschutz-ki-fake/,correctiv.org,Verfassungsschutz: Zeitungsartikel zu Reform ist gefälscht,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-07-30T08:28:27.426698
"[DEBUNKED] Video zeigt kein Schreddern von AfD-Stimmen, sondern gefälschte Briefwahlunterlagen",https://correctiv.org/faktencheck/2026/07/23/video-zeigt-kein-schreddern-von-afd-stimmen-sondern-gefaelschte-briefwahlunterlagen/,correctiv.org,"Video zeigt kein Schreddern von AfD-Stimmen, sondern gefälschte Briefwahlunterlagen",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-07-30T08:28:28.023072
[DEBUNKED] Video von brennendem Sendemast in Indien ist von 2018,https://correctiv.org/faktencheck/2026/07/22/video-eines-brennenden-sendemastes-in-indien-hat-keinen-bezug-zu-5g/,correctiv.org,Video von brennendem Sendemast in Indien ist von 2018,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-07-30T08:28:29.244466
[DEBUNKED] Faktencheck: Gefälschtes CSD-Banner mit Täterbild enttarnt,https://www.mimikama.org/gefaelschtes-csd-banner-taetergesicht-manipuliert/?pk_campaign=feed&#038;pk_kwd=gefaelschtes-csd-banner-taetergesicht-manipuliert,www.mimikama.org,Faktencheck: Gefälschtes CSD-Banner mit Täterbild enttarnt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:29.733907
"&#8220; Das sind die einzigen gesprochenen Worte in einem Video, das der offizielle Account des Weißen Hauses am 28",https://www.mimikama.org/finish-this-fight-weisses-haus-video/?pk_campaign=feed&#038;pk_kwd=finish-this-fight-weisses-haus-video,www.mimikama.org,„Finish this fight&quot;: Das Kriegsvideo des Weißen Hauses im Check,0,LOW,False,,,factcheck,2026-07-30T08:28:30.545141
"Weißes Haus · Facebook · 50,8 Sekunden An diesem Tag feuerten die iranischen Revolutionsgarden nach Angaben des US-Militärs ballistische Raketen auf amerikanische Streitkräfte",https://www.mimikama.org/finish-this-fight-weisses-haus-video/?pk_campaign=feed&#038;pk_kwd=finish-this-fight-weisses-haus-video,www.mimikama.org,„Finish this fight&quot;: Das Kriegsvideo des Weißen Hauses im Check,0,LOW,False,,,factcheck,2026-07-30T08:28:30.652747
Mehr Informationen Inhalt entsperren Erforderlichen Service akzeptieren und Inhalte entsperren Der analysierte Beitrag auf dem offiziellen Facebook-Account des Weißen Hauses,https://www.mimikama.org/finish-this-fight-weisses-haus-video/?pk_campaign=feed&#038;pk_kwd=finish-this-fight-weisses-haus-video,www.mimikama.org,„Finish this fight&quot;: Das Kriegsvideo des Weißen Hauses im Check,0,LOW,False,,,factcheck,2026-07-30T08:28:30.737123
[DEBUNKED] Vier Facebook-Seiten verwalten 21 Gruppen mit AfD-Bezug,https://www.mimikama.org/afd-gruppen-facebook-netzwerk/?pk_campaign=feed&#038;pk_kwd=afd-gruppen-facebook-netzwerk,www.mimikama.org,Vier Facebook-Seiten verwalten 21 Gruppen mit AfD-Bezug,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:31.970815
[DEBUNKED] Meteoriten-Lüge: Warum Einschlagkrater rund sind,https://www.mimikama.org/die-meteoriten-luege-faktencheck/?pk_campaign=feed&#038;pk_kwd=die-meteoriten-luege-faktencheck,www.mimikama.org,Meteoriten-Lüge: Warum Einschlagkrater rund sind,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:32.460865
"[DEBUNKED] Trump-Foto: Kein White-House-Bild, kein Getty-Original",https://www.mimikama.org/trump-foto-kein-white-house-kein-getty-original/?pk_campaign=feed&#038;pk_kwd=trump-foto-kein-white-house-kein-getty-original,www.mimikama.org,"Trump-Foto: Kein White-House-Bild, kein Getty-Original",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:33.170365
[DEBUNKED] Facebook Verified: Neues Abzeichen kennzeichnet echte Nutzer jetzt,https://www.mimikama.org/facebook-verified-neues-abzeichen-echte-menschen/?pk_campaign=feed&#038;pk_kwd=facebook-verified-neues-abzeichen-echte-menschen,www.mimikama.org,Facebook Verified: Neues Abzeichen kennzeichnet echte Nutzer jetzt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:33.667842
260 Erwachsene in 15 europäischen Ländern befragt,https://www.mimikama.org/onlinebetrug-europa-milliarden-betrugsfabriken/?pk_campaign=feed&#038;pk_kwd=onlinebetrug-europa-milliarden-betrugsfabriken,www.mimikama.org,Warum Onlinebetrug Europa Milliarden kostet,0,LOW,False,,,factcheck,2026-07-30T08:28:34.137182
"Zugleich gaben 16 Prozent der befragten Eltern an, auch ihr Kind habe bereits einen Betrugsversuch erlebt",https://www.mimikama.org/onlinebetrug-europa-milliarden-betrugsfabriken/?pk_campaign=feed&#038;pk_kwd=onlinebetrug-europa-milliarden-betrugsfabriken,www.mimikama.org,Warum Onlinebetrug Europa Milliarden kostet,0,LOW,False,,,factcheck,2026-07-30T08:28:34.213150
"71 Prozent der Befragten in Europa sagten, sie könnten Betrugsversuche erkennen",https://www.mimikama.org/onlinebetrug-europa-milliarden-betrugsfabriken/?pk_campaign=feed&#038;pk_kwd=onlinebetrug-europa-milliarden-betrugsfabriken,www.mimikama.org,Warum Onlinebetrug Europa Milliarden kostet,0,LOW,False,,,factcheck,2026-07-30T08:28:34.293433
[DEBUNKED] Vorsicht: Fake-Inkasso erkennen und Betrug vermeiden,https://www.mimikama.org/fake-inkasso-erkennen-worauf-man-achten-sollte/?pk_campaign=feed&#038;pk_kwd=fake-inkasso-erkennen-worauf-man-achten-sollte,www.mimikama.org,Vorsicht: Fake-Inkasso erkennen und Betrug vermeiden,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:35.005311
"Wenn alle nicken und du nicht weißt, warum Es gibt Sätze, bei denen ein Teil des Publikums sofort reagiert – und der andere Teil sich fragt, was gerade passiert ist",https://www.mimikama.org/dog-whistle-versteckte-botschaften/?pk_campaign=feed&#038;pk_kwd=dog-whistle-versteckte-botschaften,www.mimikama.org,Dog Whistle: Wenn ein Wort zwei Bedeutungen hat,0.1,LOW,False,,,factcheck,2026-07-30T08:28:35.800632
"Das funktioniert, weil Wörter keine feststehende Bedeutung haben, sondern eine Verwendungsgeschichte",https://www.mimikama.org/dog-whistle-versteckte-botschaften/?pk_campaign=feed&#038;pk_kwd=dog-whistle-versteckte-botschaften,www.mimikama.org,Dog Whistle: Wenn ein Wort zwei Bedeutungen hat,0.1,LOW,False,,,factcheck,2026-07-30T08:28:35.880641
"Das Muster dahinter Gewählt wird ein Begriff, der offiziell harmlos ist und mehrere Lesarten zulässt",https://www.mimikama.org/dog-whistle-versteckte-botschaften/?pk_campaign=feed&#038;pk_kwd=dog-whistle-versteckte-botschaften,www.mimikama.org,Dog Whistle: Wenn ein Wort zwei Bedeutungen hat,0,LOW,False,,,factcheck,2026-07-30T08:28:35.960793
[DEBUNKED] Kanzleramt-Ausbau: Video vermischt Fakten und Fehler,https://www.mimikama.org/kanzleramt-ausbau-video-vermischt-fakten-fehler/?pk_campaign=feed&#038;pk_kwd=kanzleramt-ausbau-video-vermischt-fakten-fehler,www.mimikama.org,Kanzleramt-Ausbau: Video vermischt Fakten und Fehler,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:36.450431
[DEBUNKED] Vorsicht: Lidl-Fake-Shop mit identischen Kontaktdaten entdeckt!,https://www.mimikama.org/lidl-fake-shop-zwei-domains-mit-identischen-kontaktdaten/?pk_campaign=feed&#038;pk_kwd=lidl-fake-shop-zwei-domains-mit-identischen-kontaktdaten,www.mimikama.org,Vorsicht: Lidl-Fake-Shop mit identischen Kontaktdaten entdeckt!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:36.935503
[DEBUNKED] Aachen: Falschmeldung über gewalttätige Ausschreitungen nach WM-Finale,https://www.mimikama.org/aachen-falschbehauptung-ueber-ausschreitungen/?pk_campaign=feed&#038;pk_kwd=aachen-falschbehauptung-ueber-ausschreitungen,www.mimikama.org,Aachen: Falschmeldung über gewalttätige Ausschreitungen nach WM-Finale,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:37.421635
"[DEBUNKED] Schießen, überfahren, abschieben: Hass in Kommentarspalten",https://www.mimikama.org/schiessen-ueberfahren-abschieben-hass-kommentare/?pk_campaign=feed&#038;pk_kwd=schiessen-ueberfahren-abschieben-hass-kommentare,www.mimikama.org,"Schießen, überfahren, abschieben: Hass in Kommentarspalten",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-07-30T08:28:37.946287
Kalendernähe allein belegt keine Steuerung,https://www.mimikama.org/anschlaege-kurz-vor-wahlen-chronologie/?pk_campaign=feed&#038;pk_kwd=anschlaege-kurz-vor-wahlen-chronologie,www.mimikama.org,Anschläge vor Wahlen? Warum zeitliche Nähe allein keine Steuerung belegt,0.1,LOW,False,,,factcheck,2026-07-30T08:28:38.296453
"Immer wieder wird behauptet, schwere Anschläge und politisch besonders wirksame Gewalttaten in Deutschland fänden verdächtig oft kurz vor Wahlen statt",https://www.mimikama.org/anschlaege-kurz-vor-wahlen-chronologie/?pk_campaign=feed&#038;pk_kwd=anschlaege-kurz-vor-wahlen-chronologie,www.mimikama.org,Anschläge vor Wahlen? Warum zeitliche Nähe allein keine Steuerung belegt,0.1,LOW,False,,,factcheck,2026-07-30T08:28:38.375946
Die Chronologie ist keine Vollerhebung und erlaubt daher keinen statistischen Beweis für oder gegen eine Häufung,https://www.mimikama.org/anschlaege-kurz-vor-wahlen-chronologie/?pk_campaign=feed&#038;pk_kwd=anschlaege-kurz-vor-wahlen-chronologie,www.mimikama.org,Anschläge vor Wahlen? Warum zeitliche Nähe allein keine Steuerung belegt,0.1,LOW,False,,,factcheck,2026-07-30T08:28:38.455513
Juli 2026 | 10 min Alle reden vom unaufhaltsamen Aufstieg der rechtsextremen AfD,https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-07-30T08:28:39.030879
"Rot-Rot-Grün steht bei 40 Prozent, Union und die Rechtsextremen haben in Summe sogar verloren",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0,LOW,False,,,factcheck,2026-07-30T08:28:39.082470
"Ein Linksruck, den alle verschweigen",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-07-30T08:28:39.164019
"Juli 2026 | 11 min Im Pazifik entwickelt sich gerade ein El Niño, wie ihn die Messgeschichte noch nie gesehen hat",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:39.738330
Eine Studie zeigt: Sie fallen dabei auf einen rechten Mythos herein,https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:39.816151
"Statt rechte Lügen in alle Schlagzeilen zu packen, sollte diese Grafik die Debatte dominieren",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:39.895026
[DEBUNKED] Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volksverpetzer,https://volksverpetzer.de/analyse/heizhammer-studie/,volksverpetzer.de,Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volks,0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-07-30T08:28:40.390349
Das hat uns das Bundeskriminalamt auf Anfrage schriftlich bestätigt,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0,LOW,False,,,factcheck,2026-07-30T08:28:40.958399
Gemäß der PKS-Richtlinien erfolgt die statistische Erfassung eines Falles in der PKS mit Abschluss der Ermittlungen,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:41.039701
"AfD-Einstufungsupdate: Niederlagen für die AfD in Niedersachsen, Hessen und Bayern Immer mehr AfD-Landesverbände erreichen die höchste Beobachtungsstufe der jeweiligen Verfassungsschutzämter",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:41.609882
"Gemäßigte Strömungen innerhalb des Landesverbands seien laut Verwaltungsgericht ""nicht mehr erkennbar""",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0,LOW,False,,,factcheck,2026-07-30T08:28:41.689286
"Seitdem versucht die AfD auf allen juristisch möglichen Wegen, gegen die Einstufung als rechtsextremistischer Verdachtsfall vorzugehen - und scheiterte dabei immer wieder",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:41.770354
"Dabei wird Deutschland seit Jahren immer sicherer: Die Straftaten gehen kontinuierlich zurück, während die Zahl der hier lebenden Ausländer steigt",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:42.357607
"Die Zahl der Ausländer stieg seit 2005 um mehr als 70 Prozent, die Kriminalitätsrate ging im gleichen Zeitraum aber um rund 14 Prozent zurück",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0,LOW,False,,,factcheck,2026-07-30T08:28:42.437733
"Die PKS ist die Zahlenbasis, auf der die AfD seit zehn Jahren ihren Diskurs aufbaut, auf der NIUS, BILD und alle anderen ihre Migrationserzählungen drehen und mittlerweile sogar alle anderen Parteien ihre Politik begründen",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:42.514016
"Juli 2026 | 8 min Während Deutschland und Italien nach dem Gaspreisschock steigende Strompreise bekommen haben, sparte sich jeder spanische Haushalt sogar 10 € im Monat",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.05,LOW,False,,,factcheck,2026-07-30T08:28:43.087927
"Die Grafik von Ember zeigt sehr schön, wie der Anteil der Fossilen (alles, was so braun ist) an der Stromerzeugung immer weiter zurückgeht, während Wind und in den letzten Jahren vor allem Solar (dunkel-/hellgrün) steigen",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:43.168357
Im August 2025 wurde laut Red Eléctrica den gesamten Monat über keine einzige Kilowattstunde Kohlestrom produziert – nachdem Mitte Juli das letzte große Kohlekraftwerk Aboño II umgerüstet worden war,https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-07-30T08:28:43.248370
"[DEBUNKED] Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetzer",https://volksverpetzer.de/faktencheck/ruhs-gescheiterter-staat/,volksverpetzer.de,"Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetze",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-07-30T08:28:43.744328
"[DEBUNKED] Wir kriegen gerade weder ein AfD-Verbot noch &quot;gute Politik, die gegen die AfD hilft&quot; - Volksverpetzer",https://volksverpetzer.de/aktuelles/weder-afd-verbot-noch-gute-politik/,volksverpetzer.de,"Wir kriegen gerade weder ein AfD-Verbot noch &quot;gute Politik, die gegen die AfD hilft&quot; - Vol",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-07-30T08:28:44.245131
"[DEBUNKED] Did Trump post AI image of himself with Gandhi, JFK and Jesus lookalike? | Snopes.com",https://www.snopes.com/fact-check/trump-ai-gandhi-jfk-jesus/,www.snopes.com,"Did Trump post AI image of himself with Gandhi, JFK and Jesus lookalike? | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:44.411401
[DEBUNKED] Claim 17 Colorado Republicans voted against banning sexually explicit AI content of kids distorts truth | Snopes.com,https://www.snopes.com/fact-check/colorado-republicans-ai-children/,www.snopes.com,Claim 17 Colorado Republicans voted against banning sexually explicit AI content of kids distorts tr,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:44.594207
[DEBUNKED] 11 claims about US-China relations from our archives | Snopes.com,https://www.snopes.com/collections/us-china-relations-collection/,www.snopes.com,11 claims about US-China relations from our archives | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:44.763606
"[DEBUNKED] Alleged 'Stacy is Right' X post about Trump, Epstein list is fake | Snopes.com",https://www.snopes.com/fact-check/stacy-trump-epstein-post/,www.snopes.com,"Alleged 'Stacy is Right' X post about Trump, Epstein list is fake | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:44.849743
[DEBUNKED] Did Fauci suffer pulmonary infarction due to COVID-19 vaccine? What we know | Snopes.com,https://www.snopes.com/fact-check/fauci-pulmonary-infarction-covid/,www.snopes.com,Did Fauci suffer pulmonary infarction due to COVID-19 vaccine? What we know | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:44.928611
[DEBUNKED] DHS claimed 250K noncitizens are registered to vote across 4 states. Here's the truth | Snopes.com,https://www.snopes.com/fact-check/dhs-250k-noncitizens-registered-vote/,www.snopes.com,DHS claimed 250K noncitizens are registered to vote across 4 states. Here's the truth | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:45.010607
"[DEBUNKED] Men impersonating ICE agents in Oregon reportedly stopped, assaulted driver | Snopes.com",https://www.snopes.com/news/2026/07/28/ice-impersonators-oregon-assault/,www.snopes.com,"Men impersonating ICE agents in Oregon reportedly stopped, assaulted driver | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:45.094646
"April 6, 2026 The House speaker was referring to an amendment election in Louisiana, in which 12%-18% turnout",https://www.snopes.com/collections/save-america-act-rumors-collection/,www.snopes.com,6 claims about the SAVE America Act we've investigated | Snopes.com,0,LOW,False,,,factcheck,2026-07-30T08:28:45.247179
[DEBUNKED] Did House Democrats vote against banning congressional stock trading? | Snopes.com,https://www.snopes.com/fact-check/house-democrats-insider-trading-bill/,www.snopes.com,Did House Democrats vote against banning congressional stock trading? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:45.329186
"[DEBUNKED] 25 rumors about Zohran Mamdani, examined | Snopes.com",https://www.snopes.com/collections/mamdani-claims-collection/,www.snopes.com,"25 rumors about Zohran Mamdani, examined | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:45.402867
[DEBUNKED] Did Trump accidentally declassify proof Russia tried to help him win 2020 election? | Snopes.com,https://www.snopes.com/fact-check/trump-russia-2020-election-declassified-proof/,www.snopes.com,Did Trump accidentally declassify proof Russia tried to help him win 2020 election? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-07-30T08:28:45.491364
[DEBUNKED] Mamas &amp; Papas is not giving away Bugaboo prams for ‘less than £10’ – Full Fact,https://fullfact.org/shopping/mamas-papas-bugaboo-offer-fake/,fullfact.org,Mamas &amp; Papas is not giving away Bugaboo prams for ‘less than £10’ – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-07-30T08:28:46.018676
[DEBUNKED] £3 North Face jacket offer supposedly from John Lewis is fake – Full Fact,https://fullfact.org/shopping/john-lewis-north-fake-false-offer/,fullfact.org,£3 North Face jacket offer supposedly from John Lewis is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-07-30T08:28:46.460111
[DEBUNKED] Eligible asylum seekers could access support before 2003 court case involving Keir Starmer – Full Fact,https://fullfact.org/immigration/keir-starmer-court-case-2003-asylum-seeker-benefits-repeat/,fullfact.org,Eligible asylum seekers could access support before 2003 court case involving Keir Starmer – Full Fa,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-07-30T08:28:47.011806
[DEBUNKED] Video of woman explaining why she still uses cash is an AI fake – Full Fact,https://fullfact.org/economy/video-woman-interview-cash-AI-fake/,fullfact.org,Video of woman explaining why she still uses cash is an AI fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-07-30T08:28:47.374142
