claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
[DEBUNKED] WhatsApp-Betrug: „Bin gerade beim Zahnarzt“ – Geldforderung,https://www.mimikama.org/whatsapp-betrug-zahnarzt-geldforderung/?pk_campaign=feed&#038;pk_kwd=whatsapp-betrug-zahnarzt-geldforderung,www.mimikama.org,WhatsApp-Betrug: „Bin gerade beim Zahnarzt“ – Geldforderung,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:17.243053
"[DEBUNKED] 6G, Herzschlag, Blick durch Wände: Forschung oder Überwachungsnetz?",https://www.mimikama.org/6g-herzschlag-waende-forschung-ueberwachungsnetz/?pk_campaign=feed&#038;pk_kwd=6g-herzschlag-waende-forschung-ueberwachungsnetz,www.mimikama.org,"6G, Herzschlag, Blick durch Wände: Forschung oder Überwachungsnetz?",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:17.643151
[DEBUNKED] Faktencheck: Falschinformationen über Ceuta und die Grenzlage,https://www.mimikama.org/ceuta-wie-falschinformationen-menschen-an-die-grenze-lockten-und-aus-den-bildern-eine-invasion-wurde/?pk_campaign=feed&#038;pk_kwd=ceuta-wie-falschinformationen-menschen-an-die-grenze-lockten-und-aus-den-bildern-eine-invasion-wurde,www.mimikama.org,Faktencheck: Falschinformationen über Ceuta und die Grenzlage,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:18.735551
[DEBUNKED] Widerspruch im Netz: Antwortet man dem Troll oder nicht?,https://www.mimikama.org/soll-ich-darauf-antworten-oder-fuettere-ich-nur-den-troll/?pk_campaign=feed&#038;pk_kwd=soll-ich-darauf-antworten-oder-fuettere-ich-nur-den-troll,www.mimikama.org,Widerspruch im Netz: Antwortet man dem Troll oder nicht?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:19.503110
[DEBUNKED] Rettungsgeschichten entpuppen sich als Verkaufsmasche für Kühlmatten,https://www.mimikama.org/rettung-aus-dem-hitzeschock-kuehlmatte-verkauft/?pk_campaign=feed&#038;pk_kwd=rettung-aus-dem-hitzeschock-kuehlmatte-verkauft,www.mimikama.org,Rettungsgeschichten entpuppen sich als Verkaufsmasche für Kühlmatten,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:19.923849
[DEBUNKED] &quot;Ceuta-Video&quot;: Untertitel erfinden Deutschland-Aussage,https://www.mimikama.org/ceuta-video-untertitel-deutschland-aussage/?pk_campaign=feed&#038;pk_kwd=ceuta-video-untertitel-deutschland-aussage,www.mimikama.org,&quot;Ceuta-Video&quot;: Untertitel erfinden Deutschland-Aussage,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:21.093776
[DEBUNKED] Vom Faktencheck zur konkreten Hilfe: Die Werkzeuge von Mimikama,https://www.mimikama.org/mimikama-werkzeuge-digitale-hilfe/?pk_campaign=feed&#038;pk_kwd=mimikama-werkzeuge-digitale-hilfe,www.mimikama.org,Vom Faktencheck zur konkreten Hilfe: Die Werkzeuge von Mimikama,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:21.351397
[DEBUNKED] Vorsicht: Google stoppt Earth-KI wegen gefälschter Satellitenbilder,https://www.mimikama.org/google-stoppt-earth-ki-nach-warnungen/?pk_campaign=feed&#038;pk_kwd=google-stoppt-earth-ki-nach-warnungen,www.mimikama.org,Vorsicht: Google stoppt Earth-KI wegen gefälschter Satellitenbilder,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:22.074055
[DEBUNKED] Handarbeit oder Marketingtrick? Die Näherei am Bodensee entlarvt.,https://www.mimikama.org/die-letzte-naeherei-vom-bodensee-ist-china-shop/?pk_campaign=feed&#038;pk_kwd=die-letzte-naeherei-vom-bodensee-ist-china-shop,www.mimikama.org,Handarbeit oder Marketingtrick? Die Näherei am Bodensee entlarvt.,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:22.814622
[DEBUNKED] KI-Video zeigt keinen Hagel in Italien,https://www.mimikama.org/ki-video-kein-hagel-italien/?pk_campaign=feed&#038;pk_kwd=ki-video-kein-hagel-italien,www.mimikama.org,KI-Video zeigt keinen Hagel in Italien,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:23.585542
[DEBUNKED] &quot;WhatsApp wird bald 13&quot;: Kettenbrief bringt neue Funktionen?,https://www.mimikama.org/whatsapp-bald-13-kettenbrief-neue-funktionen-fake/?pk_campaign=feed&#038;pk_kwd=whatsapp-bald-13-kettenbrief-neue-funktionen-fake,www.mimikama.org,&quot;WhatsApp wird bald 13&quot;: Kettenbrief bringt neue Funktionen?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:23.876038
[DEBUNKED] Wir sind auch noch da! – Eine neue Mimikama-Community für Haltung und Rückhalt im Netz,https://www.mimikama.org/wir-sind-auch-noch-da/?pk_campaign=feed&#038;pk_kwd=wir-sind-auch-noch-da,www.mimikama.org,Wir sind auch noch da! – Eine neue Mimikama-Community für Haltung und Rückhalt im Netz,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:24.120765
[DEBUNKED] Wie Hass im Netz die Stillen zum Schweigen bringt – und warum sie zurückkamen,https://www.mimikama.org/wie-hass-im-netz-die-stillen-zum-schweigen-bringt/?pk_campaign=feed&#038;pk_kwd=wie-hass-im-netz-die-stillen-zum-schweigen-bringt,www.mimikama.org,Wie Hass im Netz die Stillen zum Schweigen bringt – und warum sie zurückkamen,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-08T01:43:24.869441
"Sie muss also nicht in Haft, es gibt auch keine Bewährungsauflagen",https://volksverpetzer.de/serie/juli-2026-bewaehrung-nsu/,volksverpetzer.de,Urteile des Monats Juli 2026: Nur Bewährungsstrafe für NSU-Helferin - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:25.862049
Juli 2026 | 10 min Alle reden vom unaufhaltsamen Aufstieg der rechtsextremen AfD,https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-08T01:43:26.862090
"Rot-Rot-Grün steht bei 40 Prozent, Union und die Rechtsextremen haben in Summe sogar verloren",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0,LOW,False,,,factcheck,2026-08-08T01:43:27.065162
"Ein Linksruck, den alle verschweigen",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-08T01:43:27.269192
"Juli 2026 | 11 min Im Pazifik entwickelt sich gerade ein El Niño, wie ihn die Messgeschichte noch nie gesehen hat",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:28.273786
Eine Studie zeigt: Sie fallen dabei auf einen rechten Mythos herein,https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:28.486361
"Statt rechte Lügen in alle Schlagzeilen zu packen, sollte diese Grafik die Debatte dominieren",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:28.702579
[DEBUNKED] Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volksverpetzer,https://volksverpetzer.de/analyse/heizhammer-studie/,volksverpetzer.de,Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volks,0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-08T01:43:29.533656
Das hat uns das Bundeskriminalamt auf Anfrage schriftlich bestätigt,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-08T01:43:30.530114
Gemäß der PKS-Richtlinien erfolgt die statistische Erfassung eines Falles in der PKS mit Abschluss der Ermittlungen,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:30.757167
"AfD-Einstufungsupdate: Niederlagen für die AfD in Niedersachsen, Hessen und Bayern Immer mehr AfD-Landesverbände erreichen die höchste Beobachtungsstufe der jeweiligen Verfassungsschutzämter",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:31.752825
"Gemäßigte Strömungen innerhalb des Landesverbands seien laut Verwaltungsgericht ""nicht mehr erkennbar""",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-08T01:43:31.980290
"Seitdem versucht die AfD auf allen juristisch möglichen Wegen, gegen die Einstufung als rechtsextremistischer Verdachtsfall vorzugehen - und scheiterte dabei immer wieder",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:32.200270
"Dabei wird Deutschland seit Jahren immer sicherer: Die Straftaten gehen kontinuierlich zurück, während die Zahl der hier lebenden Ausländer steigt",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:33.117571
"Die Zahl der Ausländer stieg seit 2005 um mehr als 70 Prozent, die Kriminalitätsrate ging im gleichen Zeitraum aber um rund 14 Prozent zurück",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-08T01:43:33.332344
"Die PKS ist die Zahlenbasis, auf der die AfD seit zehn Jahren ihren Diskurs aufbaut, auf der NIUS, BILD und alle anderen ihre Migrationserzählungen drehen und mittlerweile sogar alle anderen Parteien ihre Politik begründen",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:33.535047
"Juli 2026 | 8 min Während Deutschland und Italien nach dem Gaspreisschock steigende Strompreise bekommen haben, sparte sich jeder spanische Haushalt sogar 10 € im Monat",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.05,LOW,False,,,factcheck,2026-08-08T01:43:34.556838
"Die Grafik von Ember zeigt sehr schön, wie der Anteil der Fossilen (alles, was so braun ist) an der Stromerzeugung immer weiter zurückgeht, während Wind und in den letzten Jahren vor allem Solar (dunkel-/hellgrün) steigen",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:34.757418
Im August 2025 wurde laut Red Eléctrica den gesamten Monat über keine einzige Kilowattstunde Kohlestrom produziert – nachdem Mitte Juli das letzte große Kohlekraftwerk Aboño II umgerüstet worden war,https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-08T01:43:35.004628
"[DEBUNKED] Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetzer",https://volksverpetzer.de/faktencheck/ruhs-gescheiterter-staat/,volksverpetzer.de,"Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetze",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-08T01:43:35.804835
[DEBUNKED] Did Iran say it'd only reopen Strait of Hormuz if Trump admits he lost 2020 election? | Snopes.com,https://www.snopes.com/fact-check/iran-open-hormuz-trump-lost-election/,www.snopes.com,Did Iran say it'd only reopen Strait of Hormuz if Trump admits he lost 2020 election? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.058252
"[DEBUNKED] USS Abraham Lincoln crew reportedly faces food shortages, low morale. Here's what we know | Snopes.com",https://www.snopes.com/news/2026/08/07/uss-abraham-lincoln-shortages-morale/,www.snopes.com,"USS Abraham Lincoln crew reportedly faces food shortages, low morale. Here's what we know | Snopes.c",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.166243
[DEBUNKED] The US is reportedly running out of long-range missiles. Defense officials disagree | Snopes.com,https://www.snopes.com/news/2026/08/06/us-long-range-missiles-stockpiles/,www.snopes.com,The US is reportedly running out of long-range missiles. Defense officials disagree | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.249709
[DEBUNKED] Shoppers at Mamdani's NYC-run grocery stores won't need 'special mark' on hand or forehead | Snopes.com,https://www.snopes.com/fact-check/mamdani-grocery-stores-special-mark/,www.snopes.com,Shoppers at Mamdani's NYC-run grocery stores won't need 'special mark' on hand or forehead | Snopes.,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.544360
"[DEBUNKED] 8 claims involving Flock, other surveillance tech we've examined | Snopes.com",https://www.snopes.com/collections/flock-surveillance-tech-claims/,www.snopes.com,"8 claims involving Flock, other surveillance tech we've examined | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.623339
"[DEBUNKED] 300 generals and officers didn't resign from Defense Department, despite claims | Snopes.com",https://www.snopes.com/fact-check/department-defense-resignations/,www.snopes.com,"300 generals and officers didn't resign from Defense Department, despite claims | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:36.703920
"The fire burned more than 31,000 acres before reaching 100% containment on June 12",https://www.snopes.com/news/2026/08/06/us-military-medical-plane-crash/,www.snopes.com,Did US military's GPS signal jamming cause fatal plane crash? What we know | Snopes.com,0.1,LOW,False,,,factcheck,2026-08-08T01:43:37.184267
[DEBUNKED] Perez Hilton death hoax spreads online after hospitalization | Snopes.com,https://www.snopes.com/fact-check/perez-hilton-not-dead/,www.snopes.com,Perez Hilton death hoax spreads online after hospitalization | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-08T01:43:37.264637
"[DEBUNKED] No, Screwfix is not selling display drill sets for less than a tenner – Full Fact",https://fullfact.org/shopping/screwfix-makita-drill-dill-fake-offer/,fullfact.org,"No, Screwfix is not selling display drill sets for less than a tenner – Full Fact",0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-08T01:43:37.974777
[DEBUNKED] John Lewis isn’t giving away Maison Francis Kurkdjian perfume for £3 – Full Fact,https://fullfact.org/shopping/john-lewis-maison-francis-kurkdjian-perfume/,fullfact.org,John Lewis isn’t giving away Maison Francis Kurkdjian perfume for £3 – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-08T01:43:38.610725
[DEBUNKED] Video of Muslims praying in Tube carriage is fake – Full Fact,https://fullfact.org/culture-and-society/muslims-praying-london-underground-fake-ai/,fullfact.org,Video of Muslims praying in Tube carriage is fake – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-08T01:43:39.328331
[DEBUNKED] Image of Andy Burnham running has been edited to include film crew – Full Fact,https://fullfact.org/politics/image-andy-burnham-running-altered/,fullfact.org,Image of Andy Burnham running has been edited to include film crew – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-08T01:43:40.635016
"First published 3 August 2026 Updated 7 August 2026 What was claimed Almost 1% of, or one in 100, people crossing the Channel in small boats are dying",https://fullfact.org/immigration/small-boat-crossing-deaths/,fullfact.org,How many people die trying to cross the Channel in a small boat? – Full Fact,0,LOW,False,,,factcheck,2026-08-08T01:43:41.507959
"Discussing small boat crossings in the English Channel in an interview on BBC Radio 4’s Today programme on Monday, Reform UK’s home affairs spokesperson Zia Yusuf claimed that “almost 1%, one in 100, of people making this journey are dying”",https://fullfact.org/immigration/small-boat-crossing-deaths/,fullfact.org,How many people die trying to cross the Channel in a small boat? – Full Fact,0,LOW,False,,,factcheck,2026-08-08T01:43:41.714703
"084% of recorded arrivals over this period—around 1 death per 1,190 arrivals",https://fullfact.org/immigration/small-boat-crossing-deaths/,fullfact.org,How many people die trying to cross the Channel in a small boat? – Full Fact,0,LOW,False,,,factcheck,2026-08-08T01:43:41.824370
[DEBUNKED] Fake Argos offers for £9.99 Garmin watches shared on Facebook – Full Fact,https://fullfact.org/shopping/fake-argos-offer-garmin-watch/,fullfact.org,Fake Argos offers for £9.99 Garmin watches shared on Facebook – Full Fact,0.9,HIGH,True,FALSE - Debunked by fact-checkers,fullfact.org,factcheck,2026-08-08T01:43:44.760328
"“Nearly 80% of these reservations are in offensive districts—underscoring HMP’s commitment to aggressively expanding the House battlefield and putting more seats in play than ever before,” the PAC said in",https://www.factcheck.org/2026/08/house-majority-pac-8/,www.factcheck.org,House Majority PAC - FactCheck.org,0,LOW,False,,,factcheck,2026-08-08T01:43:49.104918
