claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
"Sie habe sich immer fürs Schreiben interessiert, aber „gegen Begabung und Interessen“ Naturwissenschaften studiert, erklärte Julia-Koch-Tent – nicht das Einfachste zu wählen, rate sie jedem",http://www.wlz-online.de/waldeck/korbach/spiegel-redakteurin-spricht-mit-als-schuelern-ueber-die-medien-94158580.html,wlz-online.de,Spiegel-Redakteurin spricht mit ALS-Schülern über die Medien,0.1,LOW,False,,,unknown,2026-02-07T18:38:52.990824
"“ Es werde derweil viel Stimmung gegen Medien gemacht – wobei speziell der Spiegel für gewisse gesellschaftliche Gruppen nie ein beliebtes Organ gewesen sei: „Früher für die CSU, heute vielleicht für die AfD",http://www.wlz-online.de/waldeck/korbach/spiegel-redakteurin-spricht-mit-als-schuelern-ueber-die-medien-94158580.html,wlz-online.de,Spiegel-Redakteurin spricht mit ALS-Schülern über die Medien,0.1,LOW,False,,,unknown,2026-02-07T18:38:53.072287
"Sie habe sich immer fürs Schreiben interessiert, aber „gegen Begabung und Interessen“ Naturwissenschaften studiert, erklärte Julia-Koch-Tent – nicht das Einfachste zu wählen, rate sie jedem",https://www.hna.de/lokales/frankenberg/korbach-ort55370/spiegel-redakteurin-spricht-mit-als-schuelern-ueber-die-medien-94158580.html,hna.de,Spiegel-Redakteurin spricht mit ALS-Schülern über die Medien,0.1,LOW,False,,,unknown,2026-02-07T18:38:55.319926
"“ Es werde derweil viel Stimmung gegen Medien gemacht – wobei speziell der Spiegel für gewisse gesellschaftliche Gruppen nie ein beliebtes Organ gewesen sei: „Früher für die CSU, heute vielleicht für die AfD",https://www.hna.de/lokales/frankenberg/korbach-ort55370/spiegel-redakteurin-spricht-mit-als-schuelern-ueber-die-medien-94158580.html,hna.de,Spiegel-Redakteurin spricht mit ALS-Schülern über die Medien,0.1,LOW,False,,,unknown,2026-02-07T18:38:55.398652
"Die Versprechen: europäischer Datenschutz, kein Hass, und vor allem: nur echte Menschen, keine Propaganda-Bots",https://www.neuepresse.de/wirtschaft/wedium-und-w-social-jetzt-kommen-die-europaeischen-social-media-alternativen-RY5VRNGZXFDXFBCUNSZMZRM6SY.html,neuepresse.de,Wedium und W Social: Jetzt kommen die europäischen Social-Media-Alternativen,0.1,LOW,False,,,unknown,2026-02-07T18:38:55.784345
"In dem Ort war eine komplette Produktionsanlage aufgeflogen, mehr als 30 Millionen unversteuerte Zigaretten, mehrere Tonnen Tabak sowie Vormaterialien wie Filter und Verpackungen wurden beschlagnahmt",https://www.weser-kurier.de/deutschland-welt/illegale-zigarettenfabrik-aufgeflogen-vier-festnahmen-doc84gyluhzf07yd7g1kgs,weser-kurier.de,Illegale Zigarettenfabrik aufgeflogen - vier Festnahmen,0,LOW,False,,,unknown,2026-02-07T18:38:58.573583
"In dem Ort war eine komplette Produktionsanlage aufgeflogen, mehr als 30 Millionen unversteuerte Zigaretten, mehrere Tonnen Tabak sowie Vormaterialien wie Filter und Verpackungen wurden beschlagnahmt",https://www.news.de/panorama/859327843/illegale-zigarettenfabrik-aufgeflogen-vier-festnahmen-kriminalitaet-news-der-dpa-aktuell-zu/1/,news.de,Kriminalität: Illegale Zigarettenfabrik aufgeflogen - vier Festnahmen | news.de,0,LOW,False,,,unknown,2026-02-07T18:38:59.847355
Jetzt wurde das gewünschte Basecamp von der FIFA bestätigt,https://www.meinbezirk.at/stubai-wipptal/c-lokales/drei-handys-und-rechnungen-waren-gefaelscht_a8043256,meinbezirk.at,"Polizeimeldung, Fulpmes: Drei Handys und Rechnungen waren gefälscht - Stubai-Wipptal",0,LOW,False,,,unknown,2026-02-07T18:39:01.403481
[DEBUNKED] Video entstand in Usbekistan und hat nichts mit Rojava zu tun,https://correctiv.org/faktencheck/2026/02/06/video-zeigt-nicht-kurden-auf-dem-weg-nach-rojava-sondern-entstand-in-usbekistan/,correctiv.org,Video entstand in Usbekistan und hat nichts mit Rojava zu tun,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:18.034753
[DEBUNKED] Integrationskurse für Migranten voraussichtlich noch für Monate auf Eis - correctiv.org,https://correctiv.org/aktuelles/integration-gesellschaft/2026/02/06/integrationskurse-fuer-migranten-voraussichtlich-noch-fuer-monate-auf-eis/,correctiv.org,Integrationskurse für Migranten voraussichtlich noch für Monate auf Eis - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:18.747841
"Department of Justice / Screenshot CORRECTIV– Der Täter im Berliner Tiergartenmord, Vadim Krasikov, hatte laut Bellingcat Verbindungen zu Vympel",https://correctiv.org/aktuelles/russland-ukraine-2/2026/02/06/russland-visum-auf-einladung-von-fsb-organisation-epsteins-kontakte-zum-russischen-geheimdienst/,correctiv.org,Epsteins Kontakte zum russischen Geheimdienst,0,LOW,False,,,factcheck,2026-02-07T18:39:19.436835
Dieses wurde im Juli 2025 vom Landesschiedsgericht NRW bestätigt,https://correctiv.org/featured-auf-startseite/2026/02/07/dieser-afd-machtkampf-entscheidet-wie-voelkisch-die-partei-sich-geben-will/,correctiv.org,"Dieser AfD-Machtkampf entscheidet, wie völkisch die Partei sich geben will",0,LOW,False,,,factcheck,2026-02-07T18:39:20.222322
Der Kernpunkt: Explizit verboten ist laut Gesetz zwar nur das Anstellen der eigenen Familienmitglieder,https://correctiv.org/aktuelles/neue-rechte/2026/02/06/vetternwirtschaft-afd-sachsen-anhalt-ulrich-siegmund-mitarbeiter/,correctiv.org,„System Siegmund“: Wie sich AfD-Abgeordnete Jobs im eigenen Umfeld sichern,0,LOW,False,,,factcheck,2026-02-07T18:39:21.010944
Alle stammen aus dem Landesverband Sachsen-Anhalt,https://correctiv.org/aktuelles/neue-rechte/2026/02/06/vetternwirtschaft-afd-sachsen-anhalt-ulrich-siegmund-mitarbeiter/,correctiv.org,„System Siegmund“: Wie sich AfD-Abgeordnete Jobs im eigenen Umfeld sichern,0.1,LOW,False,,,factcheck,2026-02-07T18:39:21.092496
725 Euro für seinen Mitarbeiter-Job erhalten,https://correctiv.org/aktuelles/neue-rechte/2026/02/06/vetternwirtschaft-afd-sachsen-anhalt-ulrich-siegmund-mitarbeiter/,correctiv.org,„System Siegmund“: Wie sich AfD-Abgeordnete Jobs im eigenen Umfeld sichern,0,LOW,False,,,factcheck,2026-02-07T18:39:21.174441
[DEBUNKED] Deutsche Bundesbank will aktuell kein Gold aus den USA abziehen - correctiv.org,https://correctiv.org/faktencheck/aus-der-community/2026/02/05/deutsche-bundesbank-will-aktuell-kein-gold-aus-den-usa-abziehen/,correctiv.org,Deutsche Bundesbank will aktuell kein Gold aus den USA abziehen - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:21.768758
Laut Konzernangaben handelt es sich um eine der größten KI-Infrastrukturen in Europa,https://correctiv.org/aktuelles/kuenstliche-intelligenz/2026/02/05/deutschlands-neue-ki-rechenzentren-bald-auch-in-ihrer-nachbarschaft-so-erkennen-sie-die-fabriken/,correctiv.org,"Deutschlands neue KI-Rechenzentren: Wo sie stehen, wie man sie erkennt",0,LOW,False,,,factcheck,2026-02-07T18:39:22.468368
"Serverschränke im Rechenzentrum der KI-Fabrik „Industrial AI Cloud“ der Telekom und US-Chiphersteller Nvidia, offiziell eröffnet am 4",https://correctiv.org/aktuelles/kuenstliche-intelligenz/2026/02/05/deutschlands-neue-ki-rechenzentren-bald-auch-in-ihrer-nachbarschaft-so-erkennen-sie-die-fabriken/,correctiv.org,"Deutschlands neue KI-Rechenzentren: Wo sie stehen, wie man sie erkennt",0,LOW,False,,,factcheck,2026-02-07T18:39:22.547683
"Quelle: Picture Alliance, DPA | Sven Hoppe Laut Tagesschau plant die Telekom, das Wasser des nahegelegenen Eisbachs zur Kühlung für das Zentrum zu nutzen",https://correctiv.org/aktuelles/kuenstliche-intelligenz/2026/02/05/deutschlands-neue-ki-rechenzentren-bald-auch-in-ihrer-nachbarschaft-so-erkennen-sie-die-fabriken/,correctiv.org,"Deutschlands neue KI-Rechenzentren: Wo sie stehen, wie man sie erkennt",0,LOW,False,,,factcheck,2026-02-07T18:39:22.653377
"Sie schreiben, „bundesweit [würden] seit Dezember keine neuen Berechtigungen für Integrationskurse mehr ausgestellt“",https://correctiv.org/aktuelles/integration-gesellschaft/2026/02/04/bundesamt-fuer-migration-und-fluechtlinge-stoppt-zulassungen-fuer-integrationskurse/,correctiv.org,Bundesamt für Migration und Flüchtlinge stoppt Zulassungen für Integrationskurse - correctiv.org,0.1,LOW,False,,,factcheck,2026-02-07T18:39:24.142568
Das BAMF bestätigte gegenüber CORRECTIV sein Vorgehen: „Es findet derzeit eine Prüfung von Zulassungsanträgen nach § 44 Abs,https://correctiv.org/aktuelles/integration-gesellschaft/2026/02/04/bundesamt-fuer-migration-und-fluechtlinge-stoppt-zulassungen-fuer-integrationskurse/,correctiv.org,Bundesamt für Migration und Flüchtlinge stoppt Zulassungen für Integrationskurse - correctiv.org,0,LOW,False,,,factcheck,2026-02-07T18:39:24.221834
Für das Jahr 2026 rechnet das BAMF laut der Antwort auf die Anfrage der Grünen mit insgesamt rund 129,https://correctiv.org/aktuelles/integration-gesellschaft/2026/02/04/bundesamt-fuer-migration-und-fluechtlinge-stoppt-zulassungen-fuer-integrationskurse/,correctiv.org,Bundesamt für Migration und Flüchtlinge stoppt Zulassungen für Integrationskurse - correctiv.org,0,LOW,False,,,factcheck,2026-02-07T18:39:24.302740
[DEBUNKED] Die russische Aktivistin in Epsteins Haus - correctiv.org,https://correctiv.org/aktuelles/russland-ukraine-2/2026/02/04/die-russische-aktivistin-in-epsteins-haus/,correctiv.org,Die russische Aktivistin in Epsteins Haus - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:24.911791
[DEBUNKED] Rettungswagen selbst bezahlen? Fall aus Hagen in NRW ist hypothetisch,https://correctiv.org/faktencheck/2026/02/03/rettungswagen-selbst-bezahlen-fall-aus-hagen-in-nrw-ist-hypothetisch/,correctiv.org,Rettungswagen selbst bezahlen? Fall aus Hagen in NRW ist hypothetisch,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:25.618882
"Gemeinsam mit dem Schauspiel Köln macht CORRECTIV diese Recherche für alle erlebbar: Das Theaterstück „Dat Wasser vun Kölle es jot&#8220; erzählt vom Rhein – von Umweltverschmutzung, Drohungen und Lobbyinteressen",https://correctiv.org/in-eigener-sache/2026/02/02/rhein-recherche-correctiv-events-koeln/,correctiv.org,„Das unsichtbare Gift im Rhein“: CORRECTIV lädt in Köln zum Dialog - correctiv.org,0.1,LOW,False,,,factcheck,2026-02-07T18:39:26.211332
"Mehr von CORRECTIV PFAS-Chemikalien im Trinkwasser: Verschwiegene Folgen eines Umweltskandals Das unsichtbare Gift im Rhein Alle Events zur Rhein-Recherche: Premiere Theaterstück „Dat Wasser vun Kölle es jot”, 7",https://correctiv.org/in-eigener-sache/2026/02/02/rhein-recherche-correctiv-events-koeln/,correctiv.org,„Das unsichtbare Gift im Rhein“: CORRECTIV lädt in Köln zum Dialog - correctiv.org,0.15,LOW,False,,,factcheck,2026-02-07T18:39:26.293670
Mehr von CORRECTIV Taliban nehmen Schutzunterkunft unter Kontrolle – Afghanen mit deutscher Aufnahmezusage in Gefahr Taliban-Bildungsverbot: Mädchen in Afghanistan dürfen offiziell nur bis zur 7,https://correctiv.org/aktuelles/flucht-und-migration/2026/02/02/wie-deutschland-afghanische-ortskraefte-im-stich-laesst/,correctiv.org,Wie Deutschland afghanische Ortskräfte im Stich lässt,0,LOW,False,,,factcheck,2026-02-07T18:39:27.086483
[DEBUNKED] Rente für ukrainische Geflüchtete? Lokalpolitiker verbreitet falsches Narrativ,https://correctiv.org/faktencheck/2026/01/30/lokalpolitiker-verbreitet-falsches-narrativ-zu-rente-fuer-ukrainische-gefluechtete/,correctiv.org,Rente für ukrainische Geflüchtete? Lokalpolitiker verbreitet falsches Narrativ,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:27.692180
[DEBUNKED] Satire-Video sorgt für Verwirrung: Bier aus Steinkrügen bleibt erlaubt - correctiv.org,https://correctiv.org/faktencheck/aus-der-community/2026/01/30/satire-video-sorgt-fuer-verwirrung-bier-aus-steinkruegen-bleibt-erlaubt/,correctiv.org,Satire-Video sorgt für Verwirrung: Bier aus Steinkrügen bleibt erlaubt - correctiv.org,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-02-07T18:39:28.286415
Und damit starten wir rein: Es gibt nicht nur immer mehr Prozesse gegen Demokratiefeinde – es gibt auch immer mehr Urteile,https://www.volksverpetzer.de/serie/urteile-januar-2026-schule-nein-zu-afd-praktikum/,www.volksverpetzer.de,Urteile Januar 2026: Schule darf Praktikum bei der AfD ablehnen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-02-07T18:39:29.770845
&nbsp; Das Oberverwaltungsgericht Berlin-Brandenburg bestätigte nun in seinem Beschluss eine Entscheidung des Verwaltungsgerichts Frankfurt (Oder) und wies die Beschwerde der Schülerin zurück,https://www.volksverpetzer.de/serie/urteile-januar-2026-schule-nein-zu-afd-praktikum/,www.volksverpetzer.de,Urteile Januar 2026: Schule darf Praktikum bei der AfD ablehnen - Volksverpetzer,0,LOW,False,,,factcheck,2026-02-07T18:39:29.847206
[DEBUNKED] Wie sich Nius mit den Zahlen zum Kindergeld für Ausländer blamiert - Volksverpetzer,https://www.volksverpetzer.de/faktencheck/nius-kindergeld-fuer-auslaender/,www.volksverpetzer.de,Wie sich Nius mit den Zahlen zum Kindergeld für Ausländer blamiert - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-02-07T18:39:30.099998
"Wir haben alle Wahlen des letzten Jahres recherchiert und hier interaktiv alle Niederlagen der AfD-Kandidaten aufgezeigt: Die gesichert rechtsextreme AfD ist nicht unaufhaltsam, im Gegenteil",https://www.volksverpetzer.de/analyse/afd-2025-jede-wahl-verloren/,www.volksverpetzer.de,Die AfD hat 2025 jede Wahl verloren - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-02-07T18:39:30.429069
"Bei der Bürgermeisterwahl 2025 verlor der Rechtsextremist in Wolmirstedt (Landkreis Börde, Sachsen-Anhalt) deutlich mit 36,2 Prozent gegen den parteilosen Mike Steffens, der 54,4 % holte",https://www.volksverpetzer.de/analyse/afd-2025-jede-wahl-verloren/,www.volksverpetzer.de,Die AfD hat 2025 jede Wahl verloren - Volksverpetzer,0,LOW,False,,,factcheck,2026-02-07T18:39:30.510323
"Ähnlich in Meißen (Sachsen): Bei der Bundestagswahl wählten noch 44,9 % einen Rechtsextremisten, 2025 fiel der Neonazi Jurisch dort bei der Oberbürgermeisterwahl mit nur noch 30,4 % durch",https://www.volksverpetzer.de/analyse/afd-2025-jede-wahl-verloren/,www.volksverpetzer.de,Die AfD hat 2025 jede Wahl verloren - Volksverpetzer,0,LOW,False,,,factcheck,2026-02-07T18:39:30.591618
[DEBUNKED] Minneapolis: AfD &amp; Vorfeld bereiten Terror-Polizei propagandistisch vor - Volksverpetzer,https://www.volksverpetzer.de/aktuelles/minneapolis-afd-terror-polizei/,www.volksverpetzer.de,Minneapolis: AfD &amp; Vorfeld bereiten Terror-Polizei propagandistisch vor - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-02-07T18:39:30.835702
[DEBUNKED] Warum pornografische Deepfakes eigenständig verboten werden müssen - Volksverpetzer,https://www.volksverpetzer.de/aktuelles/pornografische-deepfakes-verboten/,www.volksverpetzer.de,Warum pornografische Deepfakes eigenständig verboten werden müssen - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-02-07T18:39:31.332584
[DEBUNKED] Zwei Wochen später ist der THW-Notstrom-Fake der Berliner Zeitung immer noch online - Volksverpetzer,https://www.volksverpetzer.de/faktencheck/thw-notstrom-fake-berliner-zeitung/,www.volksverpetzer.de,Zwei Wochen später ist der THW-Notstrom-Fake der Berliner Zeitung immer noch online - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-02-07T18:39:31.618402
[DEBUNKED] Migration: Über diese Herausforderungen sollten wir wirklich sprechen - Volksverpetzer,https://www.volksverpetzer.de/analyse/migration-herausforderungen-wirklich-sprechen/,www.volksverpetzer.de,Migration: Über diese Herausforderungen sollten wir wirklich sprechen - Volksverpetzer,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.volksverpetzer.de,factcheck,2026-02-07T18:39:31.860624
"Und eine Entscheidung, die auch von verschiedenen Experten gelobt wird und keine Senkung irgendwelcher Standards darstellt",https://www.volksverpetzer.de/faktencheck/kulturkampf-dividieren-niedersachsen/,www.volksverpetzer.de,Ein inszenierter Kulturkampf: Dividieren in Niedersachsen nicht abgeschafft - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-02-07T18:39:32.191535
Keine so neuen Bildungsstandards In Wahrheit stimmt an der ganzen Debatte genau ein Kern: Niedersachsen verschiebt im Einklang mit aktuellen Bildungsstandards das sogenannte &#8222;schriftliche Dividieren“ aus der Grundschule in die Sekundarstufe,https://www.volksverpetzer.de/faktencheck/kulturkampf-dividieren-niedersachsen/,www.volksverpetzer.de,Ein inszenierter Kulturkampf: Dividieren in Niedersachsen nicht abgeschafft - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-02-07T18:39:32.274833
"KMK-Sprecher Michael Reichmann erklärt Volksverpetzer gegenüber, dass seither immer wieder diskutiert wurde, wann Schüler die schriftliche Division lernen sollen",https://www.volksverpetzer.de/faktencheck/kulturkampf-dividieren-niedersachsen/,www.volksverpetzer.de,Ein inszenierter Kulturkampf: Dividieren in Niedersachsen nicht abgeschafft - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-02-07T18:39:32.353172
"[DEBUNKED] Investigating alleged photo of Melania Trump, Ghislaine Maxwell and unidentified girls | Snopes.com",https://www.snopes.com/news/2026/02/07/melania-trump-ghislaine-maxwell-girls-photo/,www.snopes.com,"Investigating alleged photo of Melania Trump, Ghislaine Maxwell and unidentified girls | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:32.429693
[DEBUNKED] Epstein is alive and playing Fortnite from Israel? Here's the truth | Snopes.com,https://www.snopes.com/fact-check/epstein-fortnite/,www.snopes.com,Epstein is alive and playing Fortnite from Israel? Here's the truth | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:32.515721
[DEBUNKED] No evidence Charlie Kirk cut Erika Kirk out of his will | Snopes.com,https://www.snopes.com/fact-check/charlie-kirk-erika-will/,www.snopes.com,No evidence Charlie Kirk cut Erika Kirk out of his will | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:32.595631
[DEBUNKED] Gun stores received hoax DHS letter declaring suspension of 2nd Amendment | Snopes.com,https://www.snopes.com/fact-check/gun-stores-dhs-letter-second-amendment/,www.snopes.com,Gun stores received hoax DHS letter declaring suspension of 2nd Amendment | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:32.676172
[DEBUNKED] Look out for alleged email in Epstein files about World War III | Snopes.com,https://www.snopes.com/fact-check/world-war-iii-epstein-files/,www.snopes.com,Look out for alleged email in Epstein files about World War III | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:32.897128
[DEBUNKED] Beware of claim ICE arrested civil rights attorney Sandra May Watkins | Snopes.com,https://www.snopes.com/fact-check/sandra-may-watkins-ice-arrest/,www.snopes.com,Beware of claim ICE arrested civil rights attorney Sandra May Watkins | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:33.219647
[DEBUNKED] Posts claim images show Leviathan 'waking up.' We found the real story lurking underneath | Snopes.com,https://www.snopes.com/fact-check/leviathan-waking-up-maps/,www.snopes.com,Posts claim images show Leviathan 'waking up.' We found the real story lurking underneath | Snopes.c,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:33.299934
[DEBUNKED] Does $8K Wayfair receipt in Epstein files confirm child trafficking conspiracy theory? | Snopes.com,https://www.snopes.com/fact-check/epstein-files-wayfair/,www.snopes.com,Does $8K Wayfair receipt in Epstein files confirm child trafficking conspiracy theory? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:33.480564
[DEBUNKED] Los Angeles law firm says offer to evict Billie Eilish from 'stolen land' wasn't 'serious' | Snopes.com,https://www.snopes.com/fact-check/la-law-firm-evict-billie-eilish/,www.snopes.com,Los Angeles law firm says offer to evict Billie Eilish from 'stolen land' wasn't 'serious' | Snopes.,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-02-07T18:39:33.664635
"[DEBUNKED] PolitiFact | Was Jeffrey Epstein recently spotted in Tel Aviv? No, this image is AI-generated",http://www.politifact.com/factchecks/2026/feb/06/social-media/jeffrey-epstein-tel-aviv-fake-image-AI/,www.politifact.com,"PolitiFact | Was Jeffrey Epstein recently spotted in Tel Aviv? No, this image is AI-generated",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.politifact.com,factcheck,2026-02-07T18:39:33.740427
"In 2011, when Snyder took office, about 17% of Michigan residents lived in poverty",http://www.politifact.com/factchecks/2026/feb/06/gretchen-whitmer/Michigan-poverty-decline-affordability/,www.politifact.com,PolitiFact | Michigan Gov. Gretchen Whitmer said fewer families are living in poverty. Is that true?,0,LOW,False,,,factcheck,2026-02-07T18:39:33.911525
"5% in 2012, then fell to 14% during Snyder’s final year in office in 2018, according to U",http://www.politifact.com/factchecks/2026/feb/06/gretchen-whitmer/Michigan-poverty-decline-affordability/,www.politifact.com,PolitiFact | Michigan Gov. Gretchen Whitmer said fewer families are living in poverty. Is that true?,0,LOW,False,,,factcheck,2026-02-07T18:39:33.991933
"5% in 2024, the most recent year available",http://www.politifact.com/factchecks/2026/feb/06/gretchen-whitmer/Michigan-poverty-decline-affordability/,www.politifact.com,PolitiFact | Michigan Gov. Gretchen Whitmer said fewer families are living in poverty. Is that true?,0,LOW,False,,,factcheck,2026-02-07T18:39:34.071622
"Around 30% of its residents over age 5 speak a language other than English at home, U",http://www.politifact.com/article/2026/feb/04/florida-drivers-license-english-only/,www.politifact.com,PolitiFact | Will Florida’s new English-only policy for drivers license exams make roads safer? What,0,LOW,False,,,factcheck,2026-02-07T18:39:34.500550
"And 35% of naturalized citizens in the state say they have limited English proficiency, according to the Migration Policy Institute",http://www.politifact.com/article/2026/feb/04/florida-drivers-license-english-only/,www.politifact.com,PolitiFact | Will Florida’s new English-only policy for drivers license exams make roads safer? What,0,LOW,False,,,factcheck,2026-02-07T18:39:34.583768
"7%, a 3% inflation rate and 16% in taxes upon withdrawal",http://www.politifact.com/article/2026/feb/03/trump-account-savings-investment-returns/,www.politifact.com,"PolitiFact | Could $1,000 seed money in a Trump account multiply to $243,000? That’s without inflati",0,LOW,False,,,factcheck,2026-02-07T18:39:34.739586
"Generally, the child cannot withdraw the funds before turning 18 without paying a 10% penalty plus taxes",http://www.politifact.com/article/2026/feb/03/trump-account-savings-investment-returns/,www.politifact.com,"PolitiFact | Could $1,000 seed money in a Trump account multiply to $243,000? That’s without inflati",0,LOW,False,,,factcheck,2026-02-07T18:39:34.821334
