claim,source_url,source_domain,article_title,risk_score,risk_category,has_factcheck,factcheck_rating,factcheck_source,source_type,checked_at
"Umso mehr freuen wir uns darüber, dass wir in dieser Woche den nächsten Schritt gehen: Unsere neue Jugendredaktion in Chemnitz öffnet ihre Türen offiziell und vervollständigt damit das Angebot von Salon5 direkt im Herzen von Chemnitz",https://correctiv.org/in-eigener-sache/2026/08/12/salon5-eroeffnet-neue-jugendredaktion-in-chemnitz/,correctiv.org,Salon5 eröffnet neue Jugendredaktion in Chemnitz - correctiv.org,0,LOW,False,,,factcheck,2026-08-16T01:21:51.293920
90 12051 Berlin Fax: +49 (0) 30 – 555 780 2 20 Büro Berlin Singerstraße 109 10179 Berlin Buchladen Essen Akazienallee 10 45127 Essen Online-Shop Jugendredaktion Salon5 Alle Standorte CORRECTIV,https://correctiv.org/in-eigener-sache/2026/08/12/salon5-eroeffnet-neue-jugendredaktion-in-chemnitz/,correctiv.org,Salon5 eröffnet neue Jugendredaktion in Chemnitz - correctiv.org,0.1,LOW,False,,,factcheck,2026-08-16T01:21:51.496464
Es gibt bislang keine Entscheidung über eine Berufung vor dem Bayerischen Verwaltungsgerichtshof,https://correctiv.org/russland/2026/08/11/russisches-haus-ein-ende-fuer-propaganda-und-spionage/,correctiv.org,Russisches Haus - Ein Ende für Propaganda und Spionage? - correctiv.org,0.1,LOW,False,,,factcheck,2026-08-16T01:21:52.585122
"[DEBUNKED] Foto von Voigt, Kretschmer und Schulze ist nicht manipuliert",https://correctiv.org/faktencheck/2026/08/11/keine-ki-foto-von-voigt-kretschmer-und-schulze-ist-echt/,correctiv.org,"Foto von Voigt, Kretschmer und Schulze ist nicht manipuliert",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-16T01:21:53.490535
Drohnen können laut internem Papier zu Truppenübungen oder zur Überwachung von Hafenanlagen eingesetzt werden Im Juni 2024 schaltet sich mit Wolfgang Jordan der,https://correctiv.org/aktuelles/sicherheit-und-verteidigung/2026/08/11/bundeswehr-schafft-einfallstor-fuer-chinesische-spionage-pistorius-bmvg-verteidigungsministerium-drohnen-dji/,correctiv.org,Bundeswehr schafft Einfallstor für chinesische Spionage,0,LOW,False,,,factcheck,2026-08-16T01:21:54.588976
"[DEBUNKED] Nein, die Fifa hat Argentinien im Juli nicht offiziell von der WM 2030 ausgeschlossen",https://correctiv.org/faktencheck/2026/08/07/nein-die-fifa-hat-argentinien-im-juli-nicht-offiziell-von-der-wm-2030-ausgeschlossen/,correctiv.org,"Nein, die Fifa hat Argentinien im Juli nicht offiziell von der WM 2030 ausgeschlossen",0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-16T01:21:56.376884
Laut Innenminister Dobrindt waren keine Amateure am Werk,https://correctiv.org/hybride-kriegsfuehrung/2026/08/06/drohnen-mit-sprengstoff-das-waren-profis-bnd-bfv-nachrichtendienst-dobrindt-flughafen-leipzig/,correctiv.org,Drohnenattacke mit Sprengstoff in Leipzig: Das waren Profis,0.1,LOW,False,,,factcheck,2026-08-16T01:21:57.498484
"Es werde in alle Richtungen ermittelt, so der Bundesinnenminister",https://correctiv.org/hybride-kriegsfuehrung/2026/08/06/drohnen-mit-sprengstoff-das-waren-profis-bnd-bfv-nachrichtendienst-dobrindt-flughafen-leipzig/,correctiv.org,Drohnenattacke mit Sprengstoff in Leipzig: Das waren Profis,0.1,LOW,False,,,factcheck,2026-08-16T01:21:57.689249
"Sicher sei, dass keine Amateure am Werk gewesen sein konnten, sondern womöglich „fremde Mächte“, die sich mit Sprengstoff auskennen",https://correctiv.org/hybride-kriegsfuehrung/2026/08/06/drohnen-mit-sprengstoff-das-waren-profis-bnd-bfv-nachrichtendienst-dobrindt-flughafen-leipzig/,correctiv.org,Drohnenattacke mit Sprengstoff in Leipzig: Das waren Profis,0.1,LOW,False,,,factcheck,2026-08-16T01:21:57.879331
[DEBUNKED] 5.000 Moscheen für Spanien? Tiktok-Account streut unbelegte Gerüchte,https://correctiv.org/faktencheck/2026/08/06/5-000-neue-moscheen-fuer-spanien-tiktok-account-streut-unbelegte-geruechte/,correctiv.org,5.000 Moscheen für Spanien? Tiktok-Account streut unbelegte Gerüchte,0.9,HIGH,True,FALSE - Debunked by fact-checkers,correctiv.org,factcheck,2026-08-16T01:21:58.787461
Dennoch steht sie bei gut 40 Prozent in den aktuellen Umfragen,https://correctiv.org/aktuelles/neue-rechte/2026/08/07/afd-sachsen-anhalt-ulrich-siegmund-wahl-uebersicht/,correctiv.org,AfD Sachsen-Anhalt: So radikal ist der Landesverband,0,LOW,False,,,factcheck,2026-08-16T01:21:59.884698
"Er sei ein „ganz normaler Typ, mit dem sich jeder identifizieren kann",https://correctiv.org/aktuelles/neue-rechte/2026/08/07/afd-sachsen-anhalt-ulrich-siegmund-wahl-uebersicht/,correctiv.org,AfD Sachsen-Anhalt: So radikal ist der Landesverband,0,LOW,False,,,factcheck,2026-08-16T01:22:00.092349
Alle Tourdaten und Informationen zur Sommertour gibt es hier,https://correctiv.org/in-eigener-sache/2026/08/06/regionale-themen-bundesweite-aufmerksamkeit/,correctiv.org,"Regionale Themen, bundesweite Aufmerksamkeit - correctiv.org",0.1,LOW,False,,,factcheck,2026-08-16T01:22:01.042438
90 12051 Berlin Fax: +49 (0) 30 – 555 780 2 20 Büro Berlin Singerstraße 109 10179 Berlin Buchladen Essen Akazienallee 10 45127 Essen Online-Shop Jugendredaktion Salon5 Alle Standorte CORRECTIV,https://correctiv.org/in-eigener-sache/2026/08/06/regionale-themen-bundesweite-aufmerksamkeit/,correctiv.org,"Regionale Themen, bundesweite Aufmerksamkeit - correctiv.org",0.1,LOW,False,,,factcheck,2026-08-16T01:22:01.229863
[DEBUNKED] Gefälschte Doctolib-Mails fluten Postfächer: Erste-Hilfe-Set ist Fake,https://www.mimikama.org/gefaelschte-doctolib-mails-erste-hilfe-set-fake/?pk_campaign=feed&#038;pk_kwd=gefaelschte-doctolib-mails-erste-hilfe-set-fake,www.mimikama.org,Gefälschte Doctolib-Mails fluten Postfächer: Erste-Hilfe-Set ist Fake,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:02.029910
[DEBUNKED] Russlands Fake News: Europas Wahlkandidaten im Visier,https://www.mimikama.org/russland-fake-news-wahlkandidaten-europa/?pk_campaign=feed&#038;pk_kwd=russland-fake-news-wahlkandidaten-europa,www.mimikama.org,Russlands Fake News: Europas Wahlkandidaten im Visier,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:03.192907
"[DEBUNKED] Hat Peter Rost gesagt, „Heilungen sind schlecht fürs Geschäft“?",https://www.mimikama.org/peter-rost-pfizer-heilungen-geschaeft/?pk_campaign=feed&#038;pk_kwd=peter-rost-pfizer-heilungen-geschaeft,www.mimikama.org,"Hat Peter Rost gesagt, „Heilungen sind schlecht fürs Geschäft“?",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:04.382525
[DEBUNKED] „Frieden sabotiert?“ Was Gerhard Schröder wirklich über die Ukraine-Verhandlungen sagte,https://www.mimikama.org/frieden-sabotiert-gerhard-schroeder-ukraine/?pk_campaign=feed&#038;pk_kwd=frieden-sabotiert-gerhard-schroeder-ukraine,www.mimikama.org,„Frieden sabotiert?“ Was Gerhard Schröder wirklich über die Ukraine-Verhandlungen sagte,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:05.449974
[DEBUNKED] Selfie-Video entlarvt: Kein Grenzübertritt nach Ceuta gezeigt,https://www.mimikama.org/selfie-video-aus-marokko-zeigt-nicht-ceuta/?pk_campaign=feed&#038;pk_kwd=selfie-video-aus-marokko-zeigt-nicht-ceuta,www.mimikama.org,Selfie-Video entlarvt: Kein Grenzübertritt nach Ceuta gezeigt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:06.574418
[DEBUNKED] Staatsausgaben: 85 Milliarden Euro jährlich?,https://www.mimikama.org/staatsausgaben-85-milliarden-euro-jaehrlich/?pk_campaign=feed&#038;pk_kwd=staatsausgaben-85-milliarden-euro-jaehrlich,www.mimikama.org,Staatsausgaben: 85 Milliarden Euro jährlich?,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:07.582064
[DEBUNKED] Manipulierter Screenshot über Daniel Günther sorgt für Verwirrung,https://www.mimikama.org/manipulierter-bild-screenshot-ueber-daniel-guenther-im-umlauf/?pk_campaign=feed&#038;pk_kwd=manipulierter-bild-screenshot-ueber-daniel-guenther-im-umlauf,www.mimikama.org,Manipulierter Screenshot über Daniel Günther sorgt für Verwirrung,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:08.631960
[DEBUNKED] 17 tote Hunde in Dänemark: Was belegt ist,https://www.mimikama.org/17-tote-hunde-in-daenemark-was-belegt-ist/?pk_campaign=feed&#038;pk_kwd=17-tote-hunde-in-daenemark-was-belegt-ist,www.mimikama.org,17 tote Hunde in Dänemark: Was belegt ist,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:09.449831
[DEBUNKED] Friedrich Merz Rücktritt: Fake-News verbreiten sich rasant!,https://www.mimikama.org/bericht-ueber-ruecktritt-von-merz-ist-gefaelscht/?pk_campaign=feed&#038;pk_kwd=bericht-ueber-ruecktritt-von-merz-ist-gefaelscht,www.mimikama.org,Friedrich Merz Rücktritt: Fake-News verbreiten sich rasant!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:10.552166
"Mehrere Impfungen sollen nicht mehr als allgemeine Routineempfehlung für alle Kinder geführt werden, sondern Risikogruppen oder individuellen ärztlichen Entscheidungen zugeordnet werden",https://www.mimikama.org/trump-order-kinderimpfungen-was-sich-aendert/?pk_campaign=feed&#038;pk_kwd=trump-order-kinderimpfungen-was-sich-aendert,www.mimikama.org,Trump-Order zu Kinderimpfungen: Was sich ändern soll,0.1,LOW,False,,,factcheck,2026-08-16T01:22:11.802463
"Die Order soll aber den bisherigen US-Impfplan politisch umbauen – weg von breiten Routineempfehlungen für alle Kinder, hin zu einem kleineren Kernprogramm, mehr Risikogruppen-Empfehlungen und mehr individueller Entscheidung durch Eltern und Ärzte",https://www.mimikama.org/trump-order-kinderimpfungen-was-sich-aendert/?pk_campaign=feed&#038;pk_kwd=trump-order-kinderimpfungen-was-sich-aendert,www.mimikama.org,Trump-Order zu Kinderimpfungen: Was sich ändern soll,0.1,LOW,False,,,factcheck,2026-08-16T01:22:12.108734
"Für alle Kinder sollen weiterhin Impfungen gegen elf Krankheiten empfohlen werden, darunter Masern, Mumps, Röteln, Diphtherie, Tetanus, Pertussis, Polio, Hib, Pneumokokken, HPV und Varizellen",https://www.mimikama.org/trump-order-kinderimpfungen-was-sich-aendert/?pk_campaign=feed&#038;pk_kwd=trump-order-kinderimpfungen-was-sich-aendert,www.mimikama.org,Trump-Order zu Kinderimpfungen: Was sich ändern soll,0.1,LOW,False,,,factcheck,2026-08-16T01:22:12.295411
"Aus ersten Zahlungen wurden immer neue Gebühren, aus einer angeblichen Überweisung wurde später eine vermeintliche Bargeldlieferung, dazu kamen Fotos, Dokumente, Ausweise, ein Paket und sogar Bilder eines DHL-Fahrzeugs",https://www.mimikama.org/schweigen-schuetzt-betrueger-reden-kann-schuetzen/?pk_campaign=feed&#038;pk_kwd=schweigen-schuetzt-betrueger-reden-kann-schuetzen,www.mimikama.org,Schweigen schützt Betrüger – Reden kann andere schützen,0.1,LOW,False,,,factcheck,2026-08-16T01:22:13.277117
Die Geschichte wurde von den Betrügern immer wieder erweitert und an die jeweilige Situation angepasst,https://www.mimikama.org/schweigen-schuetzt-betrueger-reden-kann-schuetzen/?pk_campaign=feed&#038;pk_kwd=schweigen-schuetzt-betrueger-reden-kann-schuetzen,www.mimikama.org,Schweigen schützt Betrüger – Reden kann andere schützen,0.1,LOW,False,,,factcheck,2026-08-16T01:22:13.473274
[DEBUNKED] „Amira hilft“: Vorschussbetrug mit 200.000 Euro-Schenkung,https://www.mimikama.org/amira-hilft-vorschussbetrug-200000-euro/?pk_campaign=feed&#038;pk_kwd=amira-hilft-vorschussbetrug-200000-euro,www.mimikama.org,„Amira hilft“: Vorschussbetrug mit 200.000 Euro-Schenkung,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:14.249352
[DEBUNKED] Faktencheck: Adrenochrom-Farmen in der Ukraine? Falschmeldung!,https://www.mimikama.org/adrenochrom-farmen-in-der-ukraine-nein-das-ist-nicht-passiert/?pk_campaign=feed&#038;pk_kwd=adrenochrom-farmen-in-der-ukraine-nein-das-ist-nicht-passiert,www.mimikama.org,Faktencheck: Adrenochrom-Farmen in der Ukraine? Falschmeldung!,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:14.939838
"[DEBUNKED] Urin im Wasser: Jeder pinkelt, aber keiner gibt&#039;s zu!",https://www.mimikama.org/alle-pinkeln-ins-wasser-nur-niemand-gibts-zu/?pk_campaign=feed&#038;pk_kwd=alle-pinkeln-ins-wasser-nur-niemand-gibts-zu,www.mimikama.org,"Urin im Wasser: Jeder pinkelt, aber keiner gibt&#039;s zu!",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:16.070532
[DEBUNKED] Facebook-Spitznamen in Gruppen: Was hinter ihnen steckt,https://www.mimikama.org/facebook-spitznamen-gruppen/?pk_campaign=feed&#038;pk_kwd=facebook-spitznamen-gruppen,www.mimikama.org,Facebook-Spitznamen in Gruppen: Was hinter ihnen steckt,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.mimikama.org,factcheck,2026-08-16T01:22:16.871969
"Sie muss also nicht in Haft, es gibt auch keine Bewährungsauflagen",https://volksverpetzer.de/serie/juli-2026-bewaehrung-nsu/,volksverpetzer.de,Urteile des Monats Juli 2026: Nur Bewährungsstrafe für NSU-Helferin - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:17.832588
Juli 2026 | 10 min Alle reden vom unaufhaltsamen Aufstieg der rechtsextremen AfD,https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-16T01:22:18.802105
"Rot-Rot-Grün steht bei 40 Prozent, Union und die Rechtsextremen haben in Summe sogar verloren",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0,LOW,False,,,factcheck,2026-08-16T01:22:18.998101
"Ein Linksruck, den alle verschweigen",https://volksverpetzer.de/analyse/geheimer-linksruck/,volksverpetzer.de,"Der geheime Linksruck? Warum niemand berichtet, wer in den Umfragen WIRKLICH zugelegt hat - Volksver",0.1,LOW,False,,,factcheck,2026-08-16T01:22:19.188234
"Juli 2026 | 11 min Im Pazifik entwickelt sich gerade ein El Niño, wie ihn die Messgeschichte noch nie gesehen hat",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:20.135912
Eine Studie zeigt: Sie fallen dabei auf einen rechten Mythos herein,https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:20.334863
"Statt rechte Lügen in alle Schlagzeilen zu packen, sollte diese Grafik die Debatte dominieren",https://volksverpetzer.de/aktuelles/klimaschutz-el-nino-diese-grafik-sollte-auf-jede-titelseite/,volksverpetzer.de,Diese Grafik sollte auf jede Titelseite - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:20.524537
[DEBUNKED] Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volksverpetzer,https://volksverpetzer.de/analyse/heizhammer-studie/,volksverpetzer.de,Studie belegt: Wie BILD mit dem erfundenen „Heizungshammer&quot; unsere Politik manipulierte - Volks,0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-16T01:22:21.323154
Das hat uns das Bundeskriminalamt auf Anfrage schriftlich bestätigt,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-16T01:22:22.268812
Gemäß der PKS-Richtlinien erfolgt die statistische Erfassung eines Falles in der PKS mit Abschluss der Ermittlungen,https://volksverpetzer.de/aktuelles/bka-anschlag-halle-vergessen/,volksverpetzer.de,Das BKA hat den Anschlag von Halle vergessen - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:22.482887
"AfD-Einstufungsupdate: Niederlagen für die AfD in Niedersachsen, Hessen und Bayern Immer mehr AfD-Landesverbände erreichen die höchste Beobachtungsstufe der jeweiligen Verfassungsschutzämter",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:23.433241
"Gemäßigte Strömungen innerhalb des Landesverbands seien laut Verwaltungsgericht ""nicht mehr erkennbar""",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-16T01:22:23.618685
"Seitdem versucht die AfD auf allen juristisch möglichen Wegen, gegen die Einstufung als rechtsextremistischer Verdachtsfall vorzugehen - und scheiterte dabei immer wieder",https://volksverpetzer.de/serie/urteile-juni-26-afd-gegen-verfassungsschutz/,volksverpetzer.de,Urteile Juni 2026: Drei AfD-Niederlagen gegen den Verfassungsschutz - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:23.805871
"Dabei wird Deutschland seit Jahren immer sicherer: Die Straftaten gehen kontinuierlich zurück, während die Zahl der hier lebenden Ausländer steigt",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:24.661294
"Die Zahl der Ausländer stieg seit 2005 um mehr als 70 Prozent, die Kriminalitätsrate ging im gleichen Zeitraum aber um rund 14 Prozent zurück",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0,LOW,False,,,factcheck,2026-08-16T01:22:24.849633
"Die PKS ist die Zahlenbasis, auf der die AfD seit zehn Jahren ihren Diskurs aufbaut, auf der NIUS, BILD und alle anderen ihre Migrationserzählungen drehen und mittlerweile sogar alle anderen Parteien ihre Politik begründen",https://volksverpetzer.de/analyse/anstieg-mord-statistik-deep-dive/,volksverpetzer.de,Diese drei Deutschen erklären jeden Anstieg in der Mord-Statistik - Deep Dive - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:25.062406
"Juli 2026 | 8 min Während Deutschland und Italien nach dem Gaspreisschock steigende Strompreise bekommen haben, sparte sich jeder spanische Haushalt sogar 10 € im Monat",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.05,LOW,False,,,factcheck,2026-08-16T01:22:26.019693
"Die Grafik von Ember zeigt sehr schön, wie der Anteil der Fossilen (alles, was so braun ist) an der Stromerzeugung immer weiter zurückgeht, während Wind und in den letzten Jahren vor allem Solar (dunkel-/hellgrün) steigen",https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:26.214096
Im August 2025 wurde laut Red Eléctrica den gesamten Monat über keine einzige Kilowattstunde Kohlestrom produziert – nachdem Mitte Juli das letzte große Kohlekraftwerk Aboño II umgerüstet worden war,https://volksverpetzer.de/aktuelles/spanien-unsere-strompreise/,volksverpetzer.de,Warum Spanien seit März über unsere Strompreise lacht - Volksverpetzer,0.1,LOW,False,,,factcheck,2026-08-16T01:22:26.401263
"[DEBUNKED] Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetzer",https://volksverpetzer.de/faktencheck/ruhs-gescheiterter-staat/,volksverpetzer.de,"Ruhs: Nein, diese Zahl belegt nicht, dass Deutschland zum „gescheiterten Staat“ wird - Volksverpetze",0.9,HIGH,True,FALSE - Debunked by fact-checkers,volksverpetzer.de,factcheck,2026-08-16T01:22:27.167905
"[DEBUNKED] Video of Hasan Piker speaking about Black people is heavily edited, missing key context | Snopes.com",https://www.snopes.com/news/2026/08/14/hasan-piker-video-black-people/,www.snopes.com,"Video of Hasan Piker speaking about Black people is heavily edited, missing key context | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-16T01:22:27.938952
[DEBUNKED] Michigan Senate candidate Abdul El-Sayed didn't say he believes America deserved 9/11. Here's who did | Snopes.com,https://www.snopes.com/fact-check/abdul-el-sayed-america-deserved-911/,www.snopes.com,Michigan Senate candidate Abdul El-Sayed didn't say he believes America deserved 9/11. Here's who di,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-16T01:22:28.062894
[DEBUNKED] Luigi Mangione pleaded guilty to federal charges. We've unpacked these rumors about him | Snopes.com,https://www.snopes.com/collections/luigi-mangione-guilty-collection/,www.snopes.com,Luigi Mangione pleaded guilty to federal charges. We've unpacked these rumors about him | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-16T01:22:28.312991
[DEBUNKED] Did Trump-linked oil company set up drilling operation in Greenland without permission? | Snopes.com,https://www.snopes.com/fact-check/trump-greenland-drilling-oil/,www.snopes.com,Did Trump-linked oil company set up drilling operation in Greenland without permission? | Snopes.com,0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-16T01:22:28.609175
"[DEBUNKED] Walmart banned comedian Damon Darling, but not for buying other people's groceries | Snopes.com",https://www.snopes.com/fact-check/walmart-banned-damon-darling/,www.snopes.com,"Walmart banned comedian Damon Darling, but not for buying other people's groceries | Snopes.com",0.9,HIGH,True,FALSE - Debunked by fact-checkers,www.snopes.com,factcheck,2026-08-16T01:22:28.747029
